Time,PMin,PMout,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR4,T_BR4,RH_BR4,CO2_OUT,T_OUT,RH_OUT,FRM1_IAQ,FRM2_BR1,NO2_IAQ,MTR_TO1,MTR_BA2,MTR_BA3,ANM_RHD,LAU_PLD_Power,TRH_GRD_T,TRH_GRD_RH,STN_DGH1,STN_DPT
2017-07-10 14:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:33:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:38:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:39:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:49:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:51:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 14:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-07-10 15:00:00,3,8.682,929,25.5,44.2,857,25.2,45.6,419,55.1,12.1,34,30,0.011,0,0,0,0,245.17,-4.96166666666667,57.404,0,0
2017-07-10 15:01:00,3,7.156,929,25.5,44.3,853,25.2,45.7,420,55.1,11.9,34,30,0.011,0,0,0,0,243.72,-4.90833333333333,57.048,0,0
2017-07-10 15:02:00,3,8.53,934,25.6,44.1,847,25.2,45.6,418,55,11.9,34,30,0.01,0,0,0,0,234.58,-4.82833333333333,54.737,0,0
2017-07-10 15:03:00,3,9.827,933,25.6,44,842,25.3,45.6,417,55,11.9,34,30,0.01,0,0,0,0,249.56,-4.76166666666667,53.941,0,0
2017-07-10 15:04:00,3,8.316,932,25.7,43.9,841,25.3,45.6,421,55,12.3,34,30,0.011,0,0,0,0,235.37,-4.64166666666667,52.654,0,0
2017-07-10 15:05:00,3,8.942,936,25.7,44.1,839,25.4,45.6,421,54.9,12.5,34,30,0.011,0,0,0,0,227.47,-4.54777777777778,52.173,0,0
2017-07-10 15:06:00,3,9.354,936,25.7,44.2,837,25.4,45.5,419,54.9,12.5,34,30,0.009,0,0,0,0,243.77,-4.45444444444445,51.817,0,0
2017-07-10 15:07:00,3,8.011,932,25.8,44.1,837,25.4,45.4,417,54.9,12.8,34,30,0.009,0,0,0,0,224.32,-4.26666666666667,49.675,0,0
2017-07-10 15:08:00,3,8.606,928,25.8,44,836,25.4,45.1,414,55,13.1,34,27,0.012,0,0,0,0,219.46,-4.13277777777778,48.718,0,0
2017-07-10 15:09:00,3,8.576,920,25.8,44.1,836,25.4,44.7,414,55.1,12.5,34,27,0.012,0,0,0,0,233.63,-4.09222222222222,48.184,0,0
2017-07-10 15:10:00,3,9.323,920,25.8,43.8,834,25.4,44.4,414,55.2,12.5,34,27,0.01,0,0,0,0,232.98,-4.09222222222222,47.864,8.33,0
2017-07-10 15:11:00,3,8.591,917,25.8,43.4,832,25.3,44.2,414,55.3,12.2,34,27,0.01,0,0,0,0,234.35,-4.13277777777778,47.822,0,0
2017-07-10 15:12:00,3,7.996,918,25.8,43,832,25.3,44.1,416,55.2,12.1,34,27,0.005,0,0,0,0,245.41,-4.19944444444445,48.095,0,0
2017-07-10 15:13:00,3,8.591,917,25.8,42.9,832,25.1,43.9,414,55.1,12.4,34,27,0.005,0,0,0,0,250.79,-4.28,47.661,0,0
2017-07-10 15:14:00,3,9.979,912,25.7,42.7,830,25.1,43.8,415,55.1,12.5,34,27,0.019,0,0,0,0,250.39,-4.36055555555556,48.091,6.67,0
2017-07-10 15:15:00,2,9.537,911,25.7,42.6,832,25.1,43.7,415,55,12.6,34,27,0.019,0,0,0,0,237.21,-4.41388888888889,48.27,0,0
2017-07-10 15:16:00,2,8.179,907,25.5,42.6,832,25.1,43.4,414,54.9,12.5,34,27,0.022,0,0,0,0,248.24,-4.48111111111111,47.807,0,0
2017-07-10 15:17:00,2,10.605,904,25.6,42.2,830,25,43.3,411,54.9,12.9,34,27,0.022,0,0,0,0,237.9,-4.52111111111111,47.862,0,0
2017-07-10 15:18:00,2,10.88,903,25.6,42,829,25,43.3,414,54.9,12.7,34,27,0.025,0,0,0,0,237.41,-4.56111111111111,47.821,0,0
2017-07-10 15:19:00,2,8.408,897,25.6,42,822,25,43,414,54.9,12.5,34,27,0.025,0,0,0,0,250.6,-4.60166666666667,47.876,0,0
2017-07-10 15:20:00,2,8.759,892,25.5,41.7,819,24.9,43.1,414,54.8,12.4,34,27,0.025,0,0,0,0,247.16,-4.64166666666667,47.675,0,0
2017-07-10 15:21:00,2,9.644,889,25.5,41.7,822,25,42.8,414,54.8,12.7,34,27,0.025,0,0,0,0,228.77,-4.655,47.448,0,0
2017-07-10 15:22:00,2,10.681,893,25.5,41.4,817,24.9,42.8,414,54.7,12.6,34,27,0.025,0,0,0,0,232.45,-4.66833333333333,47.349,0,0
2017-07-10 15:23:00,2,8.377,893,25.5,41.3,815,24.9,42.7,414,54.7,12.8,34,27,0.025,0,0,0,0,394.54,-4.70833333333333,47.34,0,0
2017-07-10 15:24:00,2,8.362,889,25.4,41.3,815,24.9,42.6,414,54.7,12.9,34,27,0.024,0,0,0,0,234.56,-4.72166666666667,47.241,0,0
2017-07-10 15:25:00,2,8.255,886,25.4,41.2,813,24.8,42.6,414,54.7,12.8,34,27,0.024,0,0,0,0,235.02,-4.74833333333333,47.171,0,0
2017-07-10 15:26:00,2,7.965,886,25.4,41,803,24.8,42.4,415,54.8,12.8,34,27,0.025,0,0,0,0,224.07,-4.775,47.165,0,0
2017-07-10 15:27:00,2,9.873,890,25.4,41.1,800,24.8,43,414,54.6,12.8,34,27,0.025,0,0,0,0,229.18,-4.78833333333333,47.29,0,0
2017-07-10 15:28:00,2,9.735,885,25.3,40.9,800,24.8,44.4,413,54.5,12.8,34,27,0.043,0,0,0,0,244.92,-4.80166666666667,48.181,0,0
2017-07-10 15:29:00,2,9.567,883,25.3,42.9,800,24.8,45.6,411,54.4,13,34,27,0.043,0,0,0,0,231.24,-4.775,49.619,0,0
2017-07-10 15:30:00,2,8.804,874,25.3,43.9,798,24.9,46.4,411,54.3,13,26,27,0.03,0,0,0,0,226.6,-4.74833333333333,50.671,0,0
2017-07-10 15:31:00,2,7.736,872,25.3,45.4,795,24.9,47.3,412,54.2,13,26,27,0.03,0,0,0,0,377.55,-4.66833333333333,50.975,0,0
2017-07-10 15:32:00,2,7.187,869,25.3,46.1,795,25,47.8,413,54.1,13.1,26,27,0.021,0,0,0,0,234.42,-4.58777777777778,51.816,0,0
2017-07-10 15:33:00,2,9.049,866,25.3,46.9,790,25,48,415,54,13.1,26,27,0.021,0,0,0,0,234.04,-4.52111111111111,52.306,0,0
2017-07-10 15:34:00,2,6.867,866,25.3,47.3,784,25,49.6,415,53.9,13.2,26,27,0.015,0,0,0,0,227.97,-4.50777777777778,53.881,0,0
2017-07-10 15:35:00,2,8.026,866,25.3,47.5,777,25.1,48.7,414,53.9,13.1,26,27,0.015,0,0,0,0,245.83,-4.60166666666667,58.09,0,0
2017-07-10 15:36:00,2,8.896,855,25.3,47.8,777,25.1,48.6,412,53.8,13.2,26,27,0.004,0,0,0,0,235.96,-4.655,55.5,0,0
2017-07-10 15:37:00,2,7.111,850,25.4,46.9,780,25.2,48,412,53.7,13.5,26,27,0.004,0,0,0,0,231.55,-4.64166666666667,55.97,0,0
2017-07-10 15:38:00,3,9.11,847,25.4,47,776,25.2,47.6,412,53.6,13.5,26,24,0.007,0,0,0,0,229.79,-4.64166666666667,57.677,0,0
2017-07-10 15:39:00,2,8.972,845,25.4,46.9,776,25.3,47.8,415,53.6,13.5,26,24,0.007,0,0,0,0,432.89,-4.58777777777778,55.33,0,0
2017-07-10 15:40:00,2,7.37,842,25.5,46.8,776,25.3,47.7,415,53.6,13.8,26,24,0.006,0,0,0,0,235.49,-4.53444444444444,54.844,0,0
2017-07-10 15:41:00,2,8.591,843,25.5,46.7,771,25.3,47.6,415,53.6,14,26,24,0.006,0,0,0,0,228.79,-4.46777777777778,53.922,0,0
2017-07-10 15:42:00,2,8.27,842,25.6,46.5,762,25.4,47.5,415,53.6,13.7,26,24,0.007,0,0,0,0,233.3,-4.40055555555556,53.594,0,0
2017-07-10 15:43:00,2,9.415,837,25.6,46.4,762,25.4,47.4,410,53.6,14,26,24,0.007,0,0,0,0,228.08,-4.32055555555556,53.52,0,0
2017-07-10 15:44:00,3,7.752,833,25.7,46.3,761,25.4,47.3,408,53.7,13.9,26,24,0.007,0,0,0,0,227.42,-4.25333333333333,52.971,0,0
2017-07-10 15:45:00,3,7.996,831,25.7,46.2,761,25.5,47.3,407,53.8,13.7,26,24,0.007,0,0,0,0,223.3,-4.18611111111111,52.704,0,0
2017-07-10 15:46:00,2,7.721,825,25.7,46.2,758,25.5,47.2,407,53.9,13.6,26,24,0.008,0,0,0,0,220.1,-4.10555555555556,51.776,0,0
2017-07-10 15:47:00,2,9.003,821,25.8,46,756,25.5,47.1,407,54,13.2,26,24,0.008,0,0,0,0,215.67,-4.03833333333333,51.223,0,0
2017-07-10 15:48:00,2,8.53,820,25.8,45.9,754,25.6,47,407,54,13.4,26,24,0.01,0,0,0,0,225.07,-3.985,51.236,0,0
2017-07-10 15:49:00,2,9.033,818,25.9,45.8,752,25.6,47,412,53.9,13.6,26,24,0.01,0,0,0,0,223.54,-3.89055555555556,49.987,0,0
2017-07-10 15:50:00,2,9.018,814,25.9,45.7,752,25.6,46.7,412,54,13.7,26,24,0.011,0,0,0,0,224.25,-3.79611111111111,49.339,0,0
2017-07-10 15:51:00,2,7.492,815,25.9,45.7,753,25.6,46.3,413,54.1,13.7,26,24,0.011,0,0,0,0,226.91,-3.74222222222222,48.808,0,0
2017-07-10 15:52:00,2,8.27,814,25.9,45.5,752,25.6,45.9,412,54.1,13.6,26,24,0.006,0,0,0,0,228.38,-3.75611111111111,48.293,0,0
2017-07-10 15:53:00,2,7.568,812,26,44.9,748,25.5,45.4,415,54.3,13.4,26,24,0.006,0,0,0,0,232.64,-3.83666666666667,48.338,0,0
2017-07-10 15:54:00,2,7.385,811,25.9,44.4,748,25.5,45.2,414,54.4,13.5,26,24,0.014,0,0,0,0,2.14,-3.91777777777778,48.192,0,0
2017-07-10 15:55:00,2,7.996,815,25.9,44.1,749,25.4,45,411,54.6,13.7,26,24,0.014,0,0,0,0,1.47,-3.99833333333333,48.141,0,0
2017-07-10 15:56:00,2,6.836,813,25.9,43.8,745,25.4,44.7,411,54.5,13.3,26,24,0.019,0,0,0,0,0.16,-4.06555555555556,47.902,0,0
2017-07-10 15:57:00,2,6.683,811,25.8,43.5,738,25.3,44.5,411,54.6,13.3,26,24,0.019,0,0,0,0,0.15,-4.14611111111111,48.044,0,0
2017-07-10 15:58:00,2,7.233,812,25.8,43.3,738,25.3,44.3,407,54.6,13.5,26,24,0.024,0,0,0,0,0.14,-4.21277777777778,47.996,0,0
2017-07-10 15:59:00,2,7.004,807,25.8,43.1,737,25.2,44.3,405,54.7,13.5,26,24,0.024,0,0,0,0,0.15,-4.26666666666667,47.952,0,0
2017-07-10 16:00:00,2,6.607,804,25.7,42.9,738,25.2,44.1,403,54.6,13,22,24,0.023,0,0,0,0,0.15,-4.33388888888889,47.969,0,0
2017-07-10 16:01:00,2,7.187,805,25.7,42.7,734,25.2,43.7,403,54.7,13,22,24,0.023,0,0,0,0,0.16,-4.37388888888889,47.832,0,0
2017-07-10 16:02:00,2,7.095,807,25.7,42.4,730,25.2,43.5,400,54.7,13.1,22,24,0.023,0,0,0,0,0.15,-4.41388888888889,47.599,0,0
2017-07-10 16:03:00,2,6.882,805,25.7,42.3,730,25.1,43.6,399,54.8,13.2,22,24,0.023,0,0,0,0,0.14,-4.46777777777778,47.65,0,0
2017-07-10 16:04:00,2,7.614,802,25.6,42.2,733,25.1,44,400,54.7,13.3,22,24,0.025,0,0,0,0,0.15,-4.49444444444444,47.612,0,0
2017-07-10 16:05:00,2,7.095,801,25.6,42.1,729,25,45.2,403,54.7,13.7,22,24,0.025,0,0,0,0,0.15,-4.52111111111111,48.692,0,0
2017-07-10 16:06:00,2,7.477,801,25.6,43.4,724,25.1,46.2,407,54.6,13.7,22,24,0.039,0,0,0,0,0.16,-4.54777777777778,50.498,0,0
2017-07-10 16:07:00,2,7.248,796,25.5,45,724,25.1,47.5,403,54.5,13.3,22,24,0.039,0,0,0,0,0.16,-4.615,52.912,0,0
2017-07-10 16:08:00,2,7.202,793,25.5,45.9,724,25.2,47.1,407,54.5,13.5,22,23,0.015,0,0,0,0,0.15,-4.695,53.927,0,0
2017-07-10 16:09:00,2,5.768,790,25.6,45.6,720,25.2,46.8,405,54.4,13.8,22,23,0.015,0,0,0,0,0.16,-4.74833333333333,54.445,0,0
2017-07-10 16:10:00,2,7.126,789,25.6,44.7,717,25.3,46.6,406,54.3,13.6,22,23,0.006,0,0,0,0,0.15,-4.74833333333333,55.382,0,0
2017-07-10 16:11:00,2,6.867,787,25.6,44.7,715,25.3,46.7,406,54.2,13.8,22,23,0.006,0,0,0,0,0.15,-4.70833333333333,54.831,0,0
2017-07-10 16:12:00,2,7.446,785,25.6,45,713,25.4,46.6,409,54.1,14.1,22,23,0.015,0,0,0,0,0.15,-4.64166666666667,54.41,0,0
2017-07-10 16:13:00,2,6.439,785,25.7,45,711,25.3,46.8,412,53.9,14.2,22,23,0.015,0,0,0,0,0.15,-4.57444444444445,54.271,0,0
2017-07-10 16:14:00,2,6.439,784,25.7,44.8,711,25.4,46.6,407,53.8,14.3,22,23,0.009,0,0,0,0,0.16,-4.49444444444444,53.445,0,0
2017-07-10 16:15:00,2,7.05,783,25.7,44.6,709,25.5,46.5,409,53.7,13.9,22,23,0.009,0,0,0,0,0.15,-4.40055555555556,52.808,0,0
2017-07-10 16:16:00,2,7.202,783,25.7,44.9,709,25.5,46.5,407,53.7,14.4,22,23,0.01,0,0,0,0,0.15,-4.32055555555556,51.787,0,0
2017-07-10 16:17:00,2,7.477,778,25.8,44.8,709,25.5,46.3,405,53.6,14.3,22,23,0.01,0,0,0,0,0.15,-4.15944444444444,50.305,0,0
2017-07-10 16:18:00,2,8.56,778,25.9,44.7,708,25.5,46,407,53.6,14.4,22,23,0.011,0,0,0,0,0.15,-4.03833333333333,49.283,0,0
2017-07-10 16:19:00,2,6.989,777,25.9,44.9,702,25.5,45.6,407,53.6,14.5,22,23,0.011,0,0,0,0,0.15,-3.94444444444445,48.378,0,0
2017-07-10 16:20:00,2,7.614,780,25.9,44.5,702,25.5,45.3,405,53.5,14,22,23,0.008,0,0,0,0,0.14,-3.97111111111111,48.308,0,0
2017-07-10 16:21:00,2,7.523,776,25.9,44,703,25.5,45,404,53.5,14.2,22,23,0.008,0,0,0,0,0.16,-4.025,48.295,0,0
2017-07-10 16:22:00,2,6.424,769,25.9,43.6,700,25.4,44.7,406,53.4,14.2,22,23,0.014,0,0,0,0,0.15,-4.07888888888889,47.835,0,0
2017-07-10 16:23:00,2,5.859,766,25.9,43.4,700,25.3,44.5,407,53.5,14,22,23,0.014,0,0,0,0,0.14,-4.13277777777778,47.887,0,0
2017-07-10 16:24:00,2,6.134,766,25.8,43.3,696,25.3,44.4,408,53.5,13.9,22,23,0.02,0,0,0,0,0.16,-4.18611111111111,47.65,0,0
2017-07-10 16:25:00,2,6.165,767,25.8,43,695,25.2,44.1,407,53.5,13.8,22,23,0.02,0,0,0,0,0.15,-4.24,47.734,0,0
2017-07-10 16:26:00,2,7.218,772,25.8,42.8,698,25.2,44.1,406,53.5,13.9,22,23,0.024,0,0,0,0,0.15,-4.28,47.276,0,0
2017-07-10 16:27:00,2,7.935,769,25.7,42.6,695,25.2,43.7,406,53.6,13.6,22,23,0.024,0,0,0,0,0.15,-4.32055555555556,47.235,0,0
2017-07-10 16:28:00,2,6.622,773,25.7,42.3,695,25.1,43.7,405,53.6,13.8,22,23,0.025,0,0,0,0,0.15,-4.37388888888889,47.383,0,0
2017-07-10 16:29:00,2,7.309,773,25.7,42.2,693,25.1,43.5,405,53.5,13.6,22,23,0.025,0,0,0,0,0.14,-4.41388888888889,47.246,0,0
2017-07-10 16:30:00,2,6.561,769,25.6,41.9,689,25.1,43.7,407,53.5,13.4,24,23,0.025,0,0,0,0,0.14,-4.44111111111111,47.048,0,0
2017-07-10 16:31:00,2,7.98,766,25.6,41.9,686,25.1,44.3,407,53.3,13.2,24,23,0.025,0,0,0,0,0.15,-4.615,49.18,0,0
2017-07-10 16:32:00,2,6.424,764,25.6,42.5,687,25.1,44.2,404,53.2,13.3,24,23,0.029,0,0,0,0,0.15,-4.76166666666667,50.351,0,0
2017-07-10 16:33:00,2,7.538,762,25.6,42.8,684,25.2,44.2,406,53.2,13.1,24,23,0.029,0,0,0,0,0.14,-4.855,50.487,0,0
2017-07-10 16:34:00,2,6.867,761,25.6,42.9,682,25.3,44.2,407,53,13.1,24,23,0.023,0,0,0,0,0.15,-4.895,51.015,0,0
2017-07-10 16:35:00,2,7.828,758,25.6,43,684,25.3,44.3,409,52.8,13.4,24,23,0.023,0,0,0,0,0.14,-4.84166666666667,51.375,0,0
2017-07-10 16:36:00,2,7.019,758,25.6,43,683,25.4,44.6,411,52.6,13.4,24,23,0.02,0,0,0,0,0.16,-4.80166666666667,53.806,0,0
2017-07-10 16:37:00,2,6.699,752,25.7,43,686,25.4,44.6,408,52.5,13.6,24,23,0.02,0,0,0,0,0.15,-4.72166666666667,52.979,0,0
2017-07-10 16:38:00,2,7.111,758,25.7,43.1,684,25.4,44.7,408,52.3,13.7,24,24,0.016,0,0,0,0,0.15,-4.655,52.272,0,0
2017-07-10 16:39:00,2,7.126,759,25.7,43.1,683,25.5,44.7,407,52.1,13.6,24,24,0.016,0,0,0,0,0.15,-4.56111111111111,51.381,0,0
2017-07-10 16:40:00,2,7.202,756,25.8,43.1,683,25.5,44.7,405,51.9,13.8,24,24,0.015,0,0,0,0,0.15,-4.46777777777778,51.119,0,0
2017-07-10 16:41:00,2,7.401,751,25.8,43.1,678,25.5,44.8,407,51.8,13.9,24,24,0.015,0,0,0,0,0.16,-4.36055555555556,50.13,0,0
2017-07-10 16:42:00,2,5.966,750,25.8,43.1,672,25.6,44.8,411,51.7,14.3,24,24,0.014,0,0,0,0,0.15,-4.28,51.006,0,0
2017-07-10 16:43:00,2,8.667,748,25.9,43.1,672,25.6,44.8,409,51.5,14.4,24,24,0.014,0,0,0,0,0.16,-4.19944444444445,50.263,0,0
2017-07-10 16:44:00,2,7.828,745,25.9,43.2,670,25.6,44.8,408,51.3,14.3,24,24,0.013,0,0,0,0,0.14,-4.10555555555556,49.745,0,0
2017-07-10 16:45:00,2,6.622,738,26,43.2,665,25.7,44.8,407,51.2,14.2,24,24,0.013,0,0,0,0,0.15,-4.025,49.19,0,0
2017-07-10 16:46:00,2,6.287,739,26,43.2,665,25.7,44.8,408,51,14.4,24,24,0.013,0,0,0,0,0.15,-3.94444444444445,48.889,0,0
2017-07-10 16:47:00,2,7.858,740,26,43.3,665,25.7,44.7,409,50.9,14.5,24,24,0.013,0,0,0,0,0.15,-3.87722222222222,48.457,0,0
2017-07-10 16:48:00,2,9.567,739,26,43.3,662,25.8,44.6,410,50.7,14.5,24,24,0.013,0,0,0,0,0.14,-3.82333333333333,48.726,0,0
2017-07-10 16:49:00,2,7.309,733,26.1,43.2,666,25.8,44.7,412,50.6,14.8,24,24,0.013,0,0,0,0,0.15,-3.76944444444444,48.161,0,0
2017-07-10 16:50:00,2,6.271,733,26.1,43.3,668,25.8,44.8,413,50.4,15.1,24,24,0.015,0,0,0,0,0.16,-3.71555555555556,48.238,0,0
2017-07-10 16:51:00,2,5.615,732,26.1,43.3,666,25.8,44.7,412,50.3,15.1,24,24,0.015,0,0,0,0,0.14,-3.675,47.991,0,0
2017-07-10 16:52:00,2,6.119,736,26.2,43.3,665,25.9,44.7,406,50.2,15.1,24,24,0.015,0,0,0,0,0.15,-3.64833333333333,48.253,0,0
2017-07-10 16:53:00,2,6.348,735,26.2,43.2,664,25.9,44.7,403,50,15,24,24,0.015,0,0,0,0,0.16,-3.60777777777778,47.717,0,0
2017-07-10 16:54:00,2,8.988,739,26.2,43.2,666,25.9,44.7,402,50,15.3,24,24,0.016,0,0,0,0,0.15,-3.56722222222222,47.694,0,0
2017-07-10 16:55:00,2,8.057,735,26.3,43.2,665,25.9,44.7,402,50,15.4,24,24,0.016,0,0,0,0,0.16,-3.52666666666667,48.089,0,0
2017-07-10 16:56:00,2,7.187,732,26.3,43.2,666,25.9,44.7,403,50,15.4,24,24,0.016,0,0,0,0,0.15,-3.48611111111111,47.616,0,0
2017-07-10 16:57:00,2,6.256,729,26.3,43.2,665,26,44.8,402,49.9,15.5,24,24,0.016,0,0,0,0,0.15,-3.45888888888889,47.911,0,0
2017-07-10 16:58:00,2,6.531,729,26.4,43.1,662,26,44.7,407,49.9,15,24,24,0.017,0,0,0,0,0.15,-3.41833333333333,47.47,0,0
2017-07-10 16:59:00,2,7.248,732,26.4,43.2,665,26,44.8,409,49.9,15,24,24,0.017,0,0,0,0,0.15,-3.37777777777778,47.286,0,0
2017-07-10 17:00:00,2,6.851,732,26.4,43.2,665,26,44.8,408,49.9,15.1,21,24,0.017,0,0,0,0,0.16,-3.35111111111111,47.066,0,0
2017-07-10 17:01:00,2,8.209,732,26.5,43.1,661,26,44.9,407,49.8,15,21,24,0.017,0,0,0,0,0.15,-3.33722222222222,47.134,0,0
2017-07-10 17:02:00,2,7.111,731,26.5,43.1,657,26.1,44.7,410,49.7,15,21,24,0.016,0,0,0,0,0.15,-3.32388888888889,46.944,0,0
2017-07-10 17:03:00,2,6.714,733,26.5,43.2,657,26.1,44.7,412,49.7,15.1,21,24,0.016,0,0,0,0,0.16,-3.31,47.076,0,0
2017-07-10 17:04:00,2,5.905,735,26.5,43.1,656,26.1,44.8,411,49.6,15.3,21,24,0.016,0,0,0,0,0.16,-3.28333333333333,46.888,0,0
2017-07-10 17:05:00,2,7.401,733,26.5,43.1,658,26.1,44.8,411,49.6,15.7,21,24,0.016,0,0,0,0,0.14,-3.26944444444445,46.665,0,0
2017-07-10 17:06:00,2,8.209,729,26.6,43.1,656,26.1,44.8,407,49.5,15.4,21,24,0.016,0,0,0,0,0.16,-3.24277777777778,46.865,0,0
