Time,PMin,PMout,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR2,T_BR2,RH_BR2,CO2_BR3,T_BR3,RH_BR3,FRM1_IAQ,FRM2_BR1,NO2_IAQ,TRO_BA2_T,TRO_BA2_RH,TRO_LAU_T,TRO_LAU_RH,MTR_BA1,MTR_BA2,MTR_TO1,MTR_BA3,MTR_LAU,ANM_RHD,LAU_PLD_Power,TRH_GRK_T,TRH_GRK_RH,IBU_CLB,IBU_CLF,IBU_CCB,IBU_CRF,IBU_CRB,IBU_OVN,STN_DGH1,STN_DPT,TRO_OUT_T,TRO_OUT_RH
2017-08-15 9:34:00,3,3.418,446,26.2,51.3,558,25.9,55.2,391,26.1,51.8,469,28.1,45,36,35,0.021,186,57.744,26.329,51.151,0,0,0,0,100,0,0.43,25.895,52.839,24.156,24.662,24.117,24.092,24.092,26.115,13.33,0,21.318,69.226
2017-08-15 9:35:00,3,3.098,444,26.2,51.2,554,25.9,55.2,396,26.1,51.8,465,28.2,44.9,36,35,0.02,185,58.174,26.329,51.151,0,0,0,0,100,0,0.44,25.895,52.522,24.156,24.662,24.117,24.092,24.092,26.115,21.67,0,21.342,68.847
2017-08-15 9:36:00,3,3.433,439,26.2,51.3,551,25.9,55.5,396,26.1,51.8,469,28.1,44.9,36,35,0.02,186,58.115,26.329,51.183,0,0,0,0,100,0,0.43,25.92,52.526,24.156,24.662,24.117,24.092,24.092,26.115,20,0,21.413,68.889
2017-08-15 9:37:00,3,4.044,444,26.2,51.3,550,25.9,55.4,394,26.1,51.8,472,28.2,44.8,36,35,0.02,186,57.899,26.329,51.215,0,0,0,0,100,0,0.44,25.944,52.402,24.156,24.662,24.117,24.592,24.592,26.115,0,0,21.461,68.957
2017-08-15 9:38:00,3,4.196,447,26.2,51.3,550,25.9,55.6,391,26.1,51.8,469,28.2,44.8,36,35,0.02,186,57.713,26.329,51.215,0,0,0,0,100,0,0.43,25.944,52.466,24.156,24.662,24.117,24.592,24.592,26.115,8.33,0,21.557,69.093
2017-08-15 9:39:00,3,3.571,443,26.2,51.3,548,25.9,55.7,391,26.1,51.8,469,28.2,44.8,36,35,0.02,185,57.988,26.329,51.247,0,0,0,0,100,0,0.44,25.944,52.592,24.656,24.662,24.117,24.592,24.592,26.115,13.33,0,21.652,67.926
2017-08-15 9:40:00,3,4.44,450,26.2,51.4,549,25.9,55.6,393,26.1,51.8,464,28.2,44.7,36,35,0.02,185,57.802,26.329,51.279,0,0,0,0,100,0,0.44,25.92,52.589,24.656,24.662,24.117,24.592,24.592,26.115,0,0,21.724,67.404
2017-08-15 9:41:00,3,3.25,457,26.2,51.4,550,25.9,55.6,395,26.1,51.8,465,28.2,44.8,36,35,0.02,185,57.988,26.329,51.247,0,0,0,0,100,0,0.44,25.92,52.684,24.656,24.662,24.117,24.592,24.592,26.115,0,0,21.748,67.14
2017-08-15 9:42:00,3,3.082,458,26.2,51.4,553,25.9,55.7,394,26.1,51.8,467,28.2,44.8,36,28,0.02,185,58.699,26.329,51.279,0,0,0,0,100,0,0.44,25.92,52.716,24.656,24.662,24.117,24.592,24.592,26.115,0,0,21.795,67.06
2017-08-15 9:43:00,3,3.372,457,26.2,51.5,548,25.9,55.6,393,26.1,51.8,469,28.2,44.8,36,28,0.019,185,58.359,26.329,51.247,0,0,0,0,100,0,0.43,25.92,52.811,24.656,24.662,24.117,24.592,24.592,26.115,0,0,21.843,66.8
2017-08-15 9:44:00,3,4.135,453,26.2,51.4,546,25.9,55.5,393,26.1,51.8,469,28.2,44.7,36,28,0.019,184,57.922,26.329,51.31,0,0,0,0,100,0,0.44,25.92,52.652,24.656,24.662,24.117,24.592,24.592,26.115,0,0,21.915,66.902
2017-08-15 9:45:00,3,3.021,456,26.2,51.4,544,25.9,55.6,392,26.1,51.8,467,28.3,44.6,36,28,0.02,184,57.675,26.304,51.275,0,0,0,0,100,0,0.43,25.92,52.652,24.656,24.662,24.117,24.592,24.592,26.115,0,0,21.987,66.944
2017-08-15 9:46:00,3,4.303,461,26.2,51.4,542,25.9,55.3,391,26.1,51.8,467,28.2,44.6,36,28,0.02,183,57.702,26.304,51.371,0,0,0,0,100,0,0.44,25.944,52.592,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.034,66.744
2017-08-15 9:47:00,3,3.006,462,26.2,51.4,541,25.9,55.8,391,26.1,51.8,467,28.2,44.6,35,28,0.021,183,58.321,26.304,51.339,0,0,0,0,100,0,0.43,25.944,52.561,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.082,66.275
2017-08-15 9:48:00,3,3.861,468,26.2,51.4,541,25.9,56.4,392,26.1,51.8,464,28.3,44.6,35,28,0.021,183,58.444,26.304,51.403,0,0,0,0,100,0,0.43,25.968,52.564,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.13,66.044
2017-08-15 9:49:00,2,3.006,462,26.2,51.4,540,25.9,56.1,397,26.1,51.8,460,28.3,44.6,35,28,0.02,183,58.444,26.304,51.403,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.202,65.757
2017-08-15 9:50:00,3,3.235,458,26.2,51.4,540,25.9,55.8,394,26.1,51.8,458,28.3,44.5,35,28,0.02,183,58.043,26.304,51.403,0,0,0,0,100,0,0.44,25.968,52.564,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.25,65.645
2017-08-15 9:51:00,3,3.708,452,26.2,51.4,539,25.9,55.7,394,26.1,51.8,458,28.3,44.6,35,28,0.02,183,58.228,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.274,65.589
2017-08-15 9:52:00,3,2.899,455,26.2,51.4,534,25.9,56,397,26.1,51.8,459,28.3,44.5,35,28,0.02,183,58.413,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.532,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.321,66.107
2017-08-15 9:53:00,3,3.815,466,26.2,51.4,532,25.9,55.8,395,26.1,51.8,461,28.3,44.5,35,28,0.02,183,58.135,26.304,51.403,0,0,0,0,100,0,0.43,25.968,52.532,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.417,65.734
2017-08-15 9:54:00,3,3.281,476,26.2,51.4,530,25.8,55.9,393,26.1,51.8,462,28.3,44.5,35,28,0.02,183,58.228,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.691,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.513,64.789
2017-08-15 9:55:00,3,3.601,476,26.2,51.4,530,25.8,55.8,393,26.1,51.8,464,28.3,44.5,35,28,0.02,183,58.043,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.564,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.537,64.914
2017-08-15 9:56:00,3,4.501,470,26.2,51.5,527,25.9,55.9,395,26.1,51.8,467,28.3,44.6,35,28,0.02,183,57.857,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.627,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.609,64.233
2017-08-15 9:57:00,2,2.991,462,26.2,51.4,527,25.9,55.8,390,26.1,51.8,464,28.2,44.7,35,28,0.02,183,57.733,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.633,64.147
2017-08-15 9:58:00,3,3.662,459,26.2,51.4,524,25.9,55.9,391,26.1,51.8,460,28.2,44.7,35,28,0.02,183,57.95,26.304,51.435,0,0,0,0,100,0,0.43,25.993,52.567,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.657,64.181
2017-08-15 9:59:00,3,3.967,460,26.2,51.4,524,25.9,55.8,393,26,51.8,462,28.3,44.6,35,28,0.02,183,57.857,26.304,51.403,0,0,0,0,100,0,0.43,25.968,52.659,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.705,63.585
2017-08-15 10:00:00,2,2.991,464,26.2,51.4,523,25.9,55.6,397,26.1,51.8,462,28.2,44.7,35,28,0.02,183,57.857,26.304,51.435,0,0,0,0,100,0,0.44,25.968,52.659,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.753,63.774
2017-08-15 10:01:00,3,4.578,468,26.2,51.5,521,25.9,55.8,399,26.1,51.8,464,28.2,44.8,35,28,0.02,183,57.888,26.304,51.466,0,0,0,0,100,0,0.43,25.968,52.659,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.8,63.51
2017-08-15 10:02:00,2,4.852,466,26.2,51.5,523,25.9,55.8,399,26.1,51.8,467,28.2,44.8,35,28,0.02,183,58.135,26.304,51.498,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.824,63.12
2017-08-15 10:03:00,3,3.799,460,26.2,51.4,520,25.9,55.6,399,26.1,51.8,460,28.2,44.8,35,28,0.02,183,57.981,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.848,63.488
2017-08-15 10:04:00,3,4.105,457,26.2,51.4,525,25.8,55.6,396,26.1,51.8,456,28.1,44.9,35,28,0.02,184,57.737,26.304,51.53,0,0,0,0,100,0,0.43,25.968,52.627,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.872,63.583
2017-08-15 10:05:00,3,5.249,457,26.2,51.5,527,25.9,55.7,393,26.1,51.8,457,28.1,45,35,28,0.02,184,57.365,26.304,51.498,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.872,64.097
2017-08-15 10:06:00,3,4.425,461,26.3,51.4,527,25.8,55.1,391,26.1,51.8,452,28.1,45,35,28,0.02,184,57.737,26.304,51.53,0,0,0,0,100,0,0.43,25.968,52.596,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.944,64.199
2017-08-15 10:07:00,3,4.959,460,26.2,51.4,527,25.9,55.2,391,26.1,51.8,454,28.1,45,35,28,0.02,185,57.617,26.304,51.498,0,0,0,0,100,0,0.43,25.968,52.627,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.944,64.411
2017-08-15 10:08:00,3,4.974,457,26.2,51.4,529,25.9,55.1,396,26.1,51.8,454,28.1,45,35,28,0.02,185,57.864,26.304,51.498,0,0,0,0,100,0,0.43,25.968,52.627,24.656,24.662,24.117,24.592,24.592,26.115,0,0,22.992,64.75
2017-08-15 10:09:00,2,4.517,460,26.2,51.4,533,25.9,55,394,26.1,51.7,453,28.1,45.1,35,28,0.02,186,57.713,26.304,51.498,0,0,0,0,100,0,0.43,25.968,52.596,24.656,25.162,24.117,24.592,24.592,26.115,0,0,23.04,64.548
2017-08-15 10:10:00,3,6.592,460,26.3,51.4,537,25.9,54.9,394,26.1,51.8,457,28.1,45,35,28,0.02,186,58.023,26.304,51.435,0,0,0,0,100,0,0.43,25.968,52.691,24.656,25.162,24.117,24.592,24.592,26.115,0,0,23.016,64.694
2017-08-15 10:11:00,2,5.203,462,26.2,51.4,538,25.9,54.8,396,26.1,51.8,462,28.1,45,35,28,0.02,187,58.366,26.28,51.559,0,0,0,0,100,0,0.43,25.968,52.627,24.656,25.162,24.117,24.592,24.592,26.115,0,0,22.992,64.781
2017-08-15 10:12:00,2,5.539,474,26.2,51.4,540,25.9,54.8,399,26.1,51.8,465,28.1,45,35,29,0.02,187,58.366,26.28,51.495,0,0,0,0,100,0,0.43,25.968,52.564,24.656,25.162,24.617,24.592,24.592,26.115,0,0,22.944,65.134
2017-08-15 10:13:00,3,5.417,476,26.3,51.4,538,25.9,54.7,396,26.1,51.8,464,28.1,45,35,29,0.02,188,58.246,26.28,51.495,0,0,0,0,100,0,0.43,25.993,52.345,24.656,25.162,24.617,24.592,24.592,26.115,0,0,22.92,65.431
2017-08-15 10:14:00,2,4.852,474,26.2,51.4,541,25.9,54.8,394,26.1,51.8,460,28.1,45.1,35,29,0.02,188,58.216,26.28,51.559,0,0,0,0,100,0,0.43,25.993,52.219,24.656,25.162,24.617,24.592,24.592,26.115,0,0,22.848,65.719
2017-08-15 10:15:00,3,5.539,463,26.3,51.5,542,25.9,54.7,396,26.1,51.8,460,28.1,45.2,35,29,0.02,189,58.405,26.28,51.495,0,0,0,0,100,0,0.43,25.993,52.25,24.656,25.162,24.617,24.592,24.592,26.115,0,0,22.872,66.323
2017-08-15 10:16:00,2,5.127,460,26.2,51.4,540,25.9,54.7,394,26.1,51.8,460,28.1,45.1,35,29,0.02,189,58.003,26.28,51.559,0,0,0,0,100,0,0.43,26.017,52.095,24.656,25.162,24.617,24.592,24.592,26.115,0,0,22.944,66.125
2017-08-15 10:17:00,2,4.807,456,26.2,51.4,542,25.9,54.8,397,26.1,51.8,462,28.1,45.1,34,29,0.02,189,58.559,26.28,51.559,0,0,0,0,100,0,0.43,26.017,52.222,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.04,65.992
2017-08-15 10:18:00,2,5.478,457,26.3,51.5,542,25.9,54.7,398,26.1,51.8,462,28.1,45.1,34,29,0.02,189,58.374,26.28,51.527,0,0,0,0,100,0,0.43,26.017,52.127,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.112,65.373
2017-08-15 10:19:00,2,5.035,458,26.2,51.5,542,25.8,54.7,397,26.1,51.8,464,28.1,45.1,34,29,0.02,190,58.13,26.28,51.495,0,0,0,0,100,0,0.43,26.017,52.19,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.136,64.775
2017-08-15 10:20:00,2,4.15,453,26.2,51.5,540,25.9,54.7,396,26.1,51.8,467,28.1,45.2,34,29,0.02,191,58.567,26.28,51.59,0,0,0,0,100,0,0.43,26.017,52.127,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.112,65.012
2017-08-15 10:21:00,2,4.7,447,26.2,51.5,536,25.9,54.6,397,26.1,51.8,467,28.1,45.3,34,29,0.02,191,58.906,26.28,51.59,0,0,0,0,100,0,0.43,26.017,52.19,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.136,65.016
2017-08-15 10:22:00,2,5.081,449,26.2,51.5,534,25.8,54.5,394,26.1,51.8,467,28,45.3,34,29,0.02,191,58.505,26.28,51.559,0,0,0,0,100,0,0.43,25.993,52.662,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.16,64.477
2017-08-15 10:23:00,2,4.517,455,26.3,51.5,536,25.9,54.5,396,26.1,51.8,467,28,45.4,34,29,0.02,192,59.157,26.28,51.59,0,0,0,0,100,0,0.43,25.968,52.849,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.184,64.089
2017-08-15 10:24:00,2,5.325,462,26.2,51.5,529,25.9,54.5,394,26.1,51.8,465,28.1,45.3,34,29,0.02,192,58.601,26.28,51.559,0,0,0,0,100,0,0.43,25.944,52.846,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.184,63.937
2017-08-15 10:25:00,3,5.097,468,26.2,51.5,529,25.9,54.6,393,26.1,51.8,465,28,45.5,34,29,0.019,193,58.697,26.28,51.559,0,0,0,0,100,0,0.43,25.944,53.067,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.184,63.816
2017-08-15 10:26:00,2,3.555,474,26.2,51.5,532,25.9,54.6,393,26.1,51.8,460,28,45.5,34,29,0.019,193,58.543,26.28,51.622,0,0,0,0,100,0,0.43,25.944,52.941,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.136,63.899
2017-08-15 10:27:00,2,5.203,472,26.2,51.5,539,25.9,54.7,398,26.1,51.8,460,28,45.6,34,29,0.02,194,58.33,26.28,51.654,0,50,0,0,100,0,0.43,25.92,52.937,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.16,64.175
2017-08-15 10:28:00,3,4.395,471,26.3,51.5,544,25.9,54.6,400,26.1,51.8,460,28,45.4,34,29,0.02,203,58.147,26.28,51.59,0,100,0,0,100,0,0.43,25.92,52.906,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.208,64.425
2017-08-15 10:29:00,2,4.791,472,26.3,51.5,550,25.9,54.6,402,26.1,51.8,460,28,45.4,34,29,0.02,216,57.233,26.28,51.559,0,100,0,0,100,0,0.43,25.92,52.937,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.304,64.532
2017-08-15 10:30:00,2,4.364,468,26.2,51.5,550,25.9,54.6,402,26.1,51.8,460,28,45.4,34,29,0.02,227,56.463,26.28,51.622,0,100,0,0,100,0,0.43,25.92,52.906,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.376,63.818
2017-08-15 10:31:00,2,3.586,458,26.3,51.5,552,25.9,54.6,402,26.1,51.8,460,28,45.7,34,29,0.019,238,55.564,26.28,51.654,0,91.67,0,0,100,0,0.43,25.92,52.906,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.4,63.641
2017-08-15 10:32:00,2,5.371,453,26.3,51.5,553,25.9,54.6,402,26.1,51.8,460,28.1,45.4,34,29,0.019,246,54.871,26.28,51.59,0,0,0,0,100,0,0.43,25.944,52.877,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.424,63.554
2017-08-15 10:33:00,3,3.662,449,26.3,51.5,553,25.9,54.5,402,26.1,51.8,460,28.1,45.8,34,29,0.021,252,54.358,26.28,51.559,0,0,0,0,100,0,0.44,25.944,52.877,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.424,62.795
2017-08-15 10:34:00,2,4.929,446,26.3,51.5,551,25.9,54.5,401,26.1,51.8,464,28,45.4,34,29,0.021,258,54.064,26.28,51.59,0,0,0,0,100,0,0.43,25.944,52.782,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.424,63.038
2017-08-15 10:35:00,2,4.501,444,26.3,51.5,551,25.9,54.5,398,26.1,51.8,469,28,45.5,34,29,0.02,263,53.545,26.28,51.622,0,0,0,0,100,0,0.43,25.968,52.849,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.472,62.985
2017-08-15 10:36:00,2,3.555,452,26.3,51.5,546,25.9,54.5,394,26.1,51.8,469,28,45.9,34,29,0.02,268,53.214,26.28,51.654,0,0,0,0,100,0,0.44,25.968,52.817,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.497,63.02
2017-08-15 10:37:00,2,3.784,458,26.3,51.5,545,25.9,54.4,391,26.1,51.8,470,28,45.9,34,29,0.02,272,52.563,26.304,51.657,0,0,0,0,100,0,0.44,25.968,52.786,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.617,63.556
2017-08-15 10:38:00,2,4.15,455,26.3,51.5,546,25.9,54.4,391,26.1,51.8,473,28,46.1,34,29,0.02,275,52.89,26.304,51.657,0,0,0,0,100,0,0.43,25.968,52.754,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.761,63.276
2017-08-15 10:39:00,2,4.089,455,26.3,51.5,544,25.9,54.4,391,26.1,51.8,478,28,46,34,29,0.02,279,52.618,26.304,51.626,0,0,0,0,100,0,0.44,25.968,52.786,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.954,62.181
2017-08-15 10:40:00,2,4.685,453,26.3,51.5,548,25.9,54.4,393,26.1,51.8,477,28,46.1,34,29,0.02,281,52.371,26.304,51.626,0,0,0,0,100,0,0.43,25.968,52.786,24.656,25.162,24.617,24.592,24.592,26.115,0,0,24.05,61.983
2017-08-15 10:41:00,2,3.799,448,26.3,51.5,544,25.9,54.3,397,26.1,51.8,475,28,46.1,34,29,0.02,283,52.124,26.304,51.594,0,0,0,0,100,0,0.43,25.968,52.786,24.656,25.162,24.617,24.592,24.592,26.115,0,0,24.05,61.188
2017-08-15 10:42:00,2,4.868,441,26.3,51.5,541,25.9,54.3,399,26.1,51.8,479,28,46.1,34,32,0.02,285,52.258,26.304,51.753,0,0,0,0,100,0,0.43,25.968,52.786,24.656,25.162,24.617,24.592,24.592,26.115,0,0,24.002,61.334
2017-08-15 10:43:00,2,4.364,449,26.3,51.5,541,25.9,54.6,396,26.1,51.8,480,28,45.8,34,32,0.019,287,52.074,26.304,51.721,0,0,0,0,100,0,0.44,25.968,52.722,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.978,61.207
2017-08-15 10:44:00,2,2.838,443,26.3,51.5,539,25.9,54.6,399,26.1,51.8,480,28,45.8,34,32,0.019,288,51.759,26.304,51.785,0,0,0,0,100,0,0.43,26.017,52.761,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.93,61.414
2017-08-15 10:45:00,2,4.166,447,26.3,51.4,536,25.9,54.6,398,26.1,51.8,487,28,45.6,34,32,0.02,289,51.922,26.329,51.756,0,0,0,0,100,0,0.43,25.993,52.694,24.656,25.162,24.617,24.592,24.592,26.115,0,0,23.954,61.784
2017-08-15 10:46:00,2,3.967,447,26.3,51.4,536,25.9,54.6,396,26.1,51.8,491,28,46.1,34,32,0.02,289,51.953,26.329,51.756,0,0,0,0,100,0,0.43,25.993,52.757,24.656,25.162,24.617,24.592,24.592,26.115,0,0,24.002,61.456
2017-08-15 10:47:00,3,4.425,446,26.3,51.4,532,25.9,54.5,398,26.1,51.8,484,28,46.2,34,32,0.019,290,52.052,26.329,51.692,0,0,0,0,100,0,0.43,25.993,52.789,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.954,61.326
2017-08-15 10:48:00,2,5.112,444,26.3,51.4,530,25.9,54.3,396,26.1,51.8,479,28,46.2,34,32,0.019,290,51.639,26.329,51.724,0,0,0,0,100,0,0.43,26.017,52.729,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.905,61.41
2017-08-15 10:49:00,2,5.066,453,26.3,51.4,527,25.9,54.4,396,26.1,51.8,478,28,46.2,34,32,0.02,290,51.575,26.329,51.756,0,0,0,0,100,0,0.43,26.017,52.792,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.905,61.716
2017-08-15 10:50:00,2,3.983,460,26.3,51.4,527,25.9,54.4,397,26.1,51.8,479,28,46.1,34,32,0.02,290,51.734,26.329,51.756,0,0,0,0,100,0,0.44,26.017,52.792,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.881,61.651
2017-08-15 10:51:00,2,3.998,461,26.3,51.4,529,25.9,54.3,395,26.1,51.8,480,28,46.1,34,32,0.019,290,51.989,26.329,51.692,0,0,0,0,100,0,0.44,26.017,52.824,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.809,61.7
2017-08-15 10:52:00,2,3.784,460,26.3,51.4,527,25.9,54.4,394,26.1,51.8,481,28,46.1,34,32,0.019,289,51.858,26.329,51.724,0,0,0,0,100,0,0.43,26.017,52.729,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.761,61.967
2017-08-15 10:53:00,2,4.471,450,26.3,51.4,527,25.9,54.4,397,26.1,51.8,483,28,46.1,34,32,0.019,289,51.763,26.329,51.756,0,0,0,0,100,0,0.43,26.017,52.571,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.737,62.39
2017-08-15 10:54:00,2,4.074,439,26.3,51.4,532,25.9,54.5,400,26.1,51.8,491,28,46.1,34,32,0.019,288,51.632,26.329,51.692,0,0,0,0,100,0,0.43,26.042,52.352,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.761,62.637
2017-08-15 10:55:00,3,3.769,443,26.3,51.4,532,25.9,55.2,399,26.1,51.8,491,28,46.1,34,32,0.019,288,51.632,26.329,51.692,0,0,0,0,100,0,0.43,26.042,52.225,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.809,62.371
2017-08-15 10:56:00,2,3.799,447,26.3,51.4,527,25.9,54.8,398,26.1,51.7,488,28,46,34,32,0.019,287,51.947,26.329,51.692,0,0,0,0,100,0,0.43,26.066,52.229,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.761,62.455
2017-08-15 10:57:00,2,4.395,441,26.3,51.4,521,25.9,55,399,26.1,51.8,482,28,46,34,32,0.02,287,51.947,26.329,51.692,0,0,0,0,100,0,0.43,26.066,52.324,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.761,62.607
2017-08-15 10:58:00,2,4.364,443,26.3,51.4,517,25.9,55.5,399,26.1,51.8,477,28.1,46,34,32,0.02,286,51.816,26.304,51.721,0,0,0,0,100,0,0.43,26.066,52.355,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.761,62.424
2017-08-15 10:59:00,3,4.135,447,26.3,51.4,516,25.9,55.2,399,26.1,51.8,479,28,46.1,34,32,0.02,286,52.134,26.304,51.721,0,0,0,0,100,0,0.43,26.066,52.292,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.761,62.394
2017-08-15 11:00:00,2,3.342,445,26.3,51.4,516,25.9,54.8,399,26.1,51.7,477,28,46.1,34,32,0.02,285,51.908,26.304,51.721,0,0,0,0,100,0,0.43,26.09,52.295,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.737,62.481
2017-08-15 11:01:00,2,3.738,445,26.3,51.5,517,25.9,54.8,398,26.1,51.7,479,28.1,46.1,34,32,0.02,284,51.937,26.304,51.753,0,0,0,0,100,0,0.43,26.066,52.767,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.761,62.637
2017-08-15 11:02:00,2,4.517,444,26.3,51.4,520,25.9,54.7,394,26.1,51.7,477,28,46.1,34,32,0.02,284,52.096,26.329,51.756,0,0,0,0,100,0,0.43,26.066,52.831,25.156,25.162,24.617,24.592,24.592,26.115,0,0,23.833,62.375
2017-08-15 11:03:00,2,4.456,444,26.3,51.4,520,25.9,54.7,398,26.1,51.7,477,28,46.1,34,32,0.02,283,51.997,26.304,51.753,0,0,0,0,100,0,0.43,26.066,52.736,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.857,62.135
2017-08-15 11:04:00,2,3.723,442,26.4,51.4,518,25.9,54.8,398,26.1,51.7,476,28,46.1,34,32,0.02,283,51.87,26.304,51.721,0,0,0,0,100,0,0.43,26.042,52.922,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.809,62.28
2017-08-15 11:05:00,2,3.388,453,26.4,51.4,516,25.9,55,393,26.1,51.7,477,28,46.1,34,32,0.02,282,52.47,26.304,51.753,0,0,0,0,100,0,0.43,26.042,52.859,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.833,62.619
2017-08-15 11:06:00,2,3.723,465,26.4,51.4,519,25.9,54.5,394,26.1,51.7,475,28,46.3,34,32,0.02,281,52.815,26.304,51.721,0,0,0,0,100,0,0.43,26.042,53.144,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.857,62.227
2017-08-15 11:07:00,2,3.662,460,26.4,51.4,519,25.9,54.7,396,26.1,51.7,479,28,46.2,34,32,0.02,281,52.53,26.304,51.689,0,0,0,0,100,0,0.43,26.042,52.859,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.954,62.029
2017-08-15 11:08:00,2,3.296,469,26.4,51.4,520,25.9,54.7,396,26.1,51.7,480,28,46.2,34,32,0.02,280,52.368,26.304,51.753,0,0,0,0,100,0,0.43,26.066,52.989,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.978,61.972
2017-08-15 11:09:00,2,3.845,471,26.4,51.4,520,25.9,54.3,396,26.1,51.7,482,28,46.2,34,32,0.019,279,52.65,26.329,51.756,0,0,0,0,100,0,0.44,26.066,52.989,25.156,25.162,24.617,25.092,25.092,26.115,0,0,23.978,62.307
2017-08-15 11:10:00,2,3.952,471,26.4,51.4,520,25.9,54.7,396,26.1,51.7,479,28,46.2,34,32,0.019,278,52.52,26.329,51.724,0,0,0,0,100,0,0.43,26.066,52.831,25.156,25.162,24.617,25.092,25.092,26.115,0,0,24.002,62.555
