Time,PMout,PMin,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR2,T_BR2,RH_BR2,CO2_OUT,T_OUT,RH_OUT,FRM1_IAQ,FRM2_BR1,NO2_IAQ,TRO_BA1_T,TRO_BA1_RH,MTR_BA1,MTR_LAU,ANM_RHD,TRH_GRL_T,TRH_GRL_RH,IBU_CLB,IBU_CLF,IBU_CRB,IBU_CRF,IBU_OVN,STN_BR2,STN_DPT,TRO_OUT_T,TRO_OUT_RH
2017-11-13 13:34:00,26.581,10,528,21,52.6,539,20.6,54.1,529,20.9,52.4,407,29.5,30.3,12,14,0.095,23.137962,50.66,100,0,0,21.6077777777778,51.494,20.654,20.112,20.659,0,0,0,0,26.9161111111111,29.916
2017-11-13 13:35:00,22.736,10,526,21,52.5,537,20.6,54.1,526,20.9,52.4,404,29.5,30.3,12,14,0.095,23.137962,50.629,100,0,0,21.6322222222222,52.437,20.654,20.112,20.659,0,0,0,0,26.9888888888889,30.262
2017-11-13 13:36:00,27.909,10,522,21,52.5,535,20.6,54.2,521,20.9,52.4,404,29.6,30.2,12,14,0.095,23.1618528,50.6,100,0,0,21.6561111111111,51.751,20.654,20.112,20.659,0,0,0,0,27.0138888888889,29.856
2017-11-13 13:37:00,24.277,9,518,21,52.5,540,20.6,54.1,519,20.9,52.3,405,29.5,28.4,12,14,0.095,23.1857436,50.572,100,0,0,21.6561111111111,51.657,20.654,20.112,20.659,0,0,0,0,27.0138888888889,29.788
2017-11-13 13:38:00,25.177,10,514,21,52.4,542,20.6,54.1,516,20.9,52.3,405,29.6,29.8,12,14,0.095,23.1857436,50.509,100,0,0,21.68,51.817,20.654,20.112,20.659,0,0,0,0,27.0138888888889,29.482
2017-11-13 13:39:00,24.186,10,520,21.1,52.4,541,20.6,54.2,512,21,52.3,408,29.6,29.2,12,14,0.096,23.1857436,50.477,100,0,0,21.7038888888889,51.977,20.654,20.112,20.659,0,0,0,0,26.965,28.899
2017-11-13 13:40:00,21.21,10,520,21.1,52.5,540,20.6,54.1,515,21,52.3,410,29.6,29.9,12,14,0.096,23.2096344,50.449,100,0,0,21.7038888888889,51.664,20.654,20.112,20.659,0,0,0,0,26.9161111111111,29.202
2017-11-13 13:41:00,21.881,10,524,21.1,52.4,539,20.6,54.1,512,21,52.3,410,29.6,30.1,12,14,0.094,23.2340808,50.357,100,0,0,21.7038888888889,50.406,20.654,20.112,20.659,0,0,0,0,26.8672222222222,29.368
2017-11-13 13:42:00,20.294,10,522,21.1,52.4,534,20.6,54.1,511,21,52.3,409,29.6,30.1,12,15,0.094,23.2340808,50.325,100,0,0,21.7277777777778,51.353,20.654,20.112,20.659,0,0,0,0,26.8911111111111,29.2
2017-11-13 13:43:00,22.004,9,524,21.1,52.4,537,20.6,54,511,21,52.2,409,29.6,30.1,12,15,0.094,23.2340808,50.325,100,0,0,21.7277777777778,51.541,20.654,20.112,20.659,0,0,0,0,26.8911111111111,29.37
2017-11-13 13:44:00,22.431,10,522,21.1,52.4,537,20.6,54.1,504,21,52.2,410,29.7,30,12,15,0.094,23.2340808,50.262,100,0,0,21.7522222222222,51.419,20.654,20.112,20.659,0,0,0,0,26.8911111111111,29.03
2017-11-13 13:45:00,23.087,9,522,21.1,52.4,535,20.6,54.1,504,21,52.2,415,29.6,28.9,12,15,0.094,23.2579716,50.233,100,0,0,21.7761111111111,51.956,20.654,20.112,20.659,0,0,0,0,26.8911111111111,29.642
2017-11-13 13:46:00,23.453,10,522,21.1,52.4,534,20.6,54,504,21,52.2,414,29.6,29.8,12,15,0.094,23.2579716,50.202,100,0,0,21.7761111111111,51.045,20.654,20.112,20.659,0,0,0,0,26.8672222222222,29.708
2017-11-13 13:47:00,22.812,9,520,21.1,52.4,533,20.6,54.1,508,21,52.2,412,29.6,29.9,12,15,0.095,23.2818624,50.173,100,0,0,21.7988888888889,51.3,20.654,20.112,20.659,0,0,0,0,26.8422222222222,29.23
2017-11-13 13:48:00,19.638,9,520,21.1,52.4,532,20.6,54,513,21,52.2,409,29.6,30,12,15,0.095,23.3057532,50.176,100,0,0,21.7988888888889,50.513,20.654,20.613,20.659,0,0,0,0,26.8422222222222,28.617
2017-11-13 13:49:00,20.722,9,515,21.1,52.3,529,20.6,54,511,21.1,52.1,408,29.5,30.1,12,15,0.095,23.329644,50.148,100,0,0,21.8227777777778,50.926,20.654,20.613,20.659,0,0,0,0,26.8422222222222,28.48
2017-11-13 13:50:00,17.96,10,510,21.1,52.3,526,20.6,54,513,21.1,52.1,404,29.5,30.2,12,15,0.095,23.329644,50.116,100,0,0,21.8227777777778,51.24,20.654,20.613,20.659,0,0,0,0,26.8177777777778,27.317
2017-11-13 13:51:00,18.265,9,510,21.1,52.4,523,20.7,54,513,21.1,52.1,404,29.5,30.2,12,15,0.094,23.329644,50.116,100,0,0,21.8472222222222,50.897,20.654,20.613,20.659,0,0,0,0,26.8672222222222,27.663
2017-11-13 13:52:00,21.53,9,510,21.1,52.3,520,20.7,54,508,21.1,52.1,405,29.5,30.1,12,15,0.094,23.3540904,50.056,100,0,0,21.8472222222222,50.866,20.654,20.613,20.659,0,0,0,0,26.8422222222222,28.276
2017-11-13 13:53:00,21.82,10,507,21.1,52.3,522,20.7,54,504,21.1,52.1,404,29.5,29.6,12,15,0.092,23.3540904,50.024,100,0,0,21.8711111111111,50.869,20.654,20.613,20.659,0,0,0,0,26.8672222222222,28.585
2017-11-13 13:54:00,20.218,9,503,21.1,52.3,522,20.7,54,503,21.1,52,404,29.5,30,12,15,0.092,23.3540904,49.993,100,0,0,21.8711111111111,51.372,20.654,20.613,20.659,0,0,0,0,26.8672222222222,29.096
2017-11-13 13:55:00,25.696,9,501,21.1,52.3,520,20.7,54,501,21.1,52,407,29.4,30.1,12,15,0.094,23.3779812,49.932,100,0,0,21.895,50.526,20.654,20.613,20.659,0,0,0,0,26.8672222222222,28.619
2017-11-13 13:56:00,27.649,9,503,21.1,52.3,523,20.7,54,500,21.1,52,406,29.4,30.1,12,15,0.094,23.401872,49.904,100,0,0,21.895,51.595,20.654,20.613,20.659,0,0,0,0,26.8672222222222,28.619
2017-11-13 13:57:00,28.794,9,505,21.1,52.3,524,20.7,53.9,503,21.1,52,406,29.4,30.2,12,15,0.093,23.4257628,49.907,100,0,0,21.895,50.715,20.654,20.613,20.659,0,0,0,0,26.8422222222222,29.026
2017-11-13 13:58:00,28.55,10,505,21.2,52.3,524,20.7,53.9,508,21.1,52,412,29.3,30.4,12,15,0.093,23.4257628,49.875,100,0,0,21.9188888888889,50.718,20.654,20.613,20.659,0,0,0,0,26.8177777777778,29.092
2017-11-13 13:59:00,26.917,9,504,21.2,52.3,522,20.7,53.9,508,21.1,52,417,29.3,29.2,12,15,0.093,23.4496536,49.847,100,0,0,21.9188888888889,51.096,20.654,20.613,20.659,0,0,0,0,26.8177777777778,29.228
2017-11-13 14:00:00,28.26,9,513,21.2,52.2,522,20.7,53.8,509,21.2,52,417,29.3,30.3,12,15,0.093,23.4496536,49.783,100,0,0,21.9427777777778,51.256,20.654,20.613,20.659,0,0,0,0,26.8422222222222,29.264
2017-11-13 14:01:00,27.039,9,514,21.2,52.2,522,20.7,53.8,509,21.2,51.9,417,29.2,30.6,12,15,0.094,23.4741,49.786,100,0,0,21.9427777777778,50.217,20.654,20.613,20.659,0,0,0,0,26.8422222222222,29.298
2017-11-13 14:02:00,32.837,9,512,21.2,52.2,516,20.7,53.9,504,21.2,51.9,414,29.2,30.6,12,15,0.094,23.4741,49.723,100,0,0,21.9427777777778,50.816,20.654,20.613,20.659,0,0,0,0,26.8422222222222,28.889
2017-11-13 14:03:00,31.815,9,504,21.2,52.2,516,20.7,53.8,500,21.2,51.9,412,29.2,30.5,12,15,0.093,23.4741,49.723,100,0,0,21.9672222222222,51.039,20.654,20.613,20.659,0,0,0,0,26.7927777777778,28.885
2017-11-13 14:04:00,28.534,9,512,21.2,52.2,516,20.7,53.8,496,21.2,51.9,412,29.1,30.9,12,15,0.093,23.499102,49.694,100,0,0,21.9672222222222,50.472,20.654,20.613,20.659,0,0,0,0,26.7688888888889,28.747
2017-11-13 14:05:00,31.067,9,516,21.2,52.2,516,20.7,53.8,492,21.2,51.8,412,29.1,30.4,12,15,0.092,23.5229928,49.666,100,0,0,21.9911111111111,50.917,20.654,20.613,20.659,0,0,0,0,26.7927777777778,29.294
2017-11-13 14:06:00,30.137,9,515,21.2,52.1,519,20.7,53.7,495,21.2,51.8,412,29.1,30.9,12,15,0.092,23.5229928,49.634,100,0,0,21.9911111111111,50.791,20.654,20.613,21.16,0,0,0,0,26.7688888888889,28.27
2017-11-13 14:07:00,25.025,9,514,21.2,52.2,522,20.8,53.8,495,21.2,51.8,409,29.1,30.3,12,15,0.094,23.5229928,49.602,100,0,0,22.015,50.636,20.654,20.613,21.16,0,0,0,0,26.7688888888889,28.475
2017-11-13 14:08:00,26.963,9,505,21.2,52.1,519,20.8,53.7,498,21.2,51.8,409,29.1,30.2,12,15,0.094,23.5468836,49.574,100,0,0,22.015,50.699,20.654,20.613,21.16,0,0,0,0,26.7688888888889,27.45
2017-11-13 14:09:00,25.437,9,513,21.2,52.1,519,20.7,53.7,500,21.2,51.8,412,29,30.5,12,15,0.093,23.5468836,49.51,100,0,0,22.015,50.668,20.654,20.613,21.16,0,0,0,0,26.7688888888889,27.245
2017-11-13 14:10:00,26.032,9,514,21.2,52.1,516,20.8,53.7,501,21.3,51.7,409,29,30.1,12,15,0.093,23.5707744,49.45,100,0,0,22.0388888888889,50.419,20.654,20.613,21.16,0,0,0,0,26.7688888888889,27.211
2017-11-13 14:11:00,24.43,9,513,21.2,52.1,512,20.8,53.7,497,21.3,51.7,412,29,30.3,12,15,0.093,23.5707744,49.513,100,0,0,22.0388888888889,50.072,20.654,20.613,21.16,0,0,0,0,26.7688888888889,27.792
2017-11-13 14:12:00,26.459,9,503,21.2,52.1,512,20.8,53.7,494,21.3,51.7,416,29,30.4,12,17,0.093,23.5468836,49.637,100,0,0,22.0622222222222,49.917,20.654,20.613,21.16,0,0,0,0,26.7688888888889,27.724
2017-11-13 14:13:00,26.078,9,501,21.2,52.1,515,20.8,53.7,490,21.3,51.7,416,29,30.3,12,17,0.092,23.5229928,49.666,100,0,0,22.0622222222222,49.854,20.654,20.613,21.16,0,0,0,0,26.7688888888889,27.313
2017-11-13 14:14:00,30.03,9,500,21.3,52.1,512,20.8,53.6,488,21.3,51.7,412,29,30.1,12,17,0.092,23.5229928,49.793,100,0,0,22.0622222222222,50.17,20.654,20.613,21.16,0,0,0,0,26.7438888888889,27.38
2017-11-13 14:15:00,35.66,9,501,21.3,52.1,511,20.8,53.6,486,21.3,51.7,412,29,29.8,12,17,0.093,23.5229928,49.729,100,0,0,22.0861111111111,49.889,20.654,20.613,21.16,0,0,0,0,26.72,27.993
2017-11-13 14:16:00,39.307,9,503,21.3,52.1,515,20.8,53.6,489,21.3,51.6,412,29,29.5,12,17,0.093,23.5468836,49.764,100,0,0,22.11,49.228,20.654,20.613,21.16,0,0,0,0,26.6461111111111,28.703
2017-11-13 14:17:00,37.736,9,497,21.3,52,514,20.8,53.6,488,21.3,51.6,412,29,29.4,12,17,0.092,23.5468836,49.669,100,0,0,22.1338888888889,50.179,20.654,20.613,21.16,0,0,0,0,26.5488888888889,29.308
2017-11-13 14:18:00,36.378,8,499,21.3,52.1,507,20.8,53.6,488,21.3,51.6,412,29,29.5,12,17,0.092,23.5707744,49.64,100,0,0,22.1338888888889,50.274,20.654,20.613,21.16,0,0,0,0,26.475,29.54
2017-11-13 14:19:00,40.146,9,503,21.3,52,508,20.8,53.5,486,21.3,51.6,408,29,29.3,17,17,0.092,23.5707744,49.577,100,0,0,22.1338888888889,50.242,20.654,20.613,21.16,0,0,0,0,26.4511111111111,29.47
2017-11-13 14:20:00,34.882,9,505,21.3,52,510,20.8,53.5,485,21.4,51.6,407,29,29.4,17,17,0.092,23.5946652,49.516,100,0,0,22.1577777777778,49.709,21.155,20.613,21.16,0,0,0,0,26.3777777777778,29.804
2017-11-13 14:21:00,38.972,8,501,21.3,52,513,20.8,53.5,483,21.4,51.6,404,29,29.5,17,17,0.092,23.6191116,49.488,100,0,0,22.1577777777778,50.183,21.155,20.613,21.16,0,0,0,0,26.3288888888889,30.308
2017-11-13 14:22:00,39.582,9,500,21.3,52,509,20.8,53.5,483,21.4,51.5,399,29,29.4,17,17,0.092,23.6191116,49.551,100,0,0,22.1822222222222,50.47,21.155,20.613,21.16,0,0,0,0,26.28,30.271
2017-11-13 14:23:00,38.819,8,500,21.3,52,506,20.8,53.5,482,21.4,51.5,402,29,29.3,17,17,0.092,23.6430024,49.491,100,0,0,22.1822222222222,50.344,21.155,20.613,21.16,0,0,0,0,26.2311111111111,30.266
2017-11-13 14:24:00,37.69,9,495,21.3,52,507,20.9,53.5,484,21.4,51.4,402,29,29.3,17,17,0.092,23.6668932,49.462,100,0,0,22.2061111111111,50.157,21.155,20.613,21.16,0,0,0,0,26.1577777777778,30.328
2017-11-13 14:25:00,41.032,9,493,21.3,52,510,20.9,53.5,484,21.4,51.5,404,29,29.1,17,17,0.092,23.6668932,49.431,100,0,0,22.2061111111111,49.999,21.155,20.613,21.16,0,0,0,0,26.1088888888889,30.493
2017-11-13 14:26:00,36.072,9,497,21.3,52,509,20.9,53.5,488,21.4,51.4,404,29,29.1,17,17,0.092,23.6668932,49.399,100,0,0,22.23,50.255,21.155,20.613,21.16,0,0,0,0,26.1088888888889,30.866
2017-11-13 14:27:00,38.193,9,500,21.3,51.9,509,20.9,53.4,488,21.4,51.4,408,29,29.2,17,17,0.092,23.690784,49.37,100,0,0,22.23,49.845,21.155,20.613,21.16,0,0,0,0,26.1088888888889,31.136
2017-11-13 14:28:00,39.078,8,499,21.3,51.9,507,20.9,53.4,488,21.4,51.4,411,29,29.4,17,17,0.092,23.7146748,49.31,100,0,0,22.2538888888889,49.753,21.155,20.613,21.16,0,0,0,0,26.0611111111111,31.199
2017-11-13 14:29:00,34.913,8,500,21.4,51.9,506,20.9,53.4,490,21.4,51.3,411,29,29.2,17,17,0.091,23.7146748,49.31,100,0,0,22.2777777777778,49.345,21.155,20.613,21.16,0,0,0,0,26.0611111111111,31.301
2017-11-13 14:30:00,33.371,8,496,21.4,51.9,504,20.9,53.4,488,21.5,51.4,409,29,29.3,17,17,0.091,23.7391212,49.281,100,0,0,22.2777777777778,50.293,21.155,20.613,21.16,0,0,0,0,26.0361111111111,30.859
2017-11-13 14:31:00,34.653,9,491,21.4,51.8,500,20.9,53.4,488,21.5,51.3,407,29,29.4,17,17,0.092,23.763012,49.252,100,0,0,22.2777777777778,49.851,21.155,20.613,21.16,0,0,0,0,25.9872222222222,30.449
2017-11-13 14:32:00,33.753,8,493,21.4,51.8,500,20.9,53.3,485,21.5,51.3,413,29,29.3,17,17,0.092,23.763012,49.252,100,0,0,22.3022222222222,50.138,21.155,20.613,21.16,0,0,0,0,25.9138888888889,30.477
2017-11-13 14:33:00,33.692,8,496,21.4,51.8,501,20.9,53.3,480,21.5,51.3,416,28.9,28.6,17,17,0.093,23.7869028,49.224,100,0,0,22.3022222222222,49.791,21.155,20.613,21.16,0,0,0,0,25.8661111111111,30.71
2017-11-13 14:34:00,30.625,8,501,21.4,51.8,504,20.9,53.3,485,21.5,51.3,416,28.9,28.9,17,17,0.093,23.7869028,49.192,100,0,0,22.3261111111111,49.699,21.155,20.613,21.16,0,0,0,0,25.7927777777778,30.298
2017-11-13 14:35:00,31.342,8,497,21.4,51.8,500,20.9,53.2,486,21.5,51.2,413,28.9,29.2,17,17,0.091,23.7869028,49.128,100,0,0,22.3261111111111,49.002,21.155,20.613,21.16,0,0,0,0,25.7438888888889,30.564
2017-11-13 14:36:00,29.404,8,499,21.4,51.8,500,20.9,53.2,485,21.5,51.2,411,28.9,29.4,17,17,0.091,23.8107936,49.099,100,0,0,22.3261111111111,49.066,21.155,20.613,21.16,0,0,0,0,25.72,31.17
2017-11-13 14:37:00,29.145,9,492,21.4,51.8,499,20.9,53.2,481,21.5,51.2,407,28.9,29.3,17,17,0.093,23.8107936,49.036,100,0,0,22.35,49.86,21.155,20.613,21.16,0,0,0,0,25.695,30.966
2017-11-13 14:38:00,31.708,13,492,21.4,51.8,499,20.9,53.2,479,21.5,51.2,409,28.9,29.1,17,17,0.093,23.8107936,48.94,100,0,0,22.35,49.354,21.155,20.613,21.16,0,0,0,0,25.6711111111111,31.267
2017-11-13 14:39:00,30.961,13,487,21.4,51.8,496,21,53.1,479,21.6,51.1,408,28.9,28.9,17,17,0.092,23.8107936,48.876,100,0,0,22.35,49.734,21.155,20.613,21.16,0,0,0,0,25.6472222222222,31.569
2017-11-13 14:40:00,28.717,9,489,21.4,51.8,499,20.9,53,477,21.6,51.1,408,28.9,28.7,17,17,0.092,23.8107936,48.813,100,0,0,22.3727777777778,50.401,21.155,20.613,21.16,0,0,0,0,25.5977777777778,31.362
2017-11-13 14:41:00,28.946,8,487,21.4,51.8,498,21,53.1,477,21.6,51.1,406,28.9,28.4,17,17,0.092,23.8346844,48.816,100,0,0,22.3727777777778,49.832,21.155,20.613,21.16,0,0,0,0,25.55,31.358
2017-11-13 14:42:00,27.497,8,487,21.4,51.8,496,21,53,477,21.6,51.1,405,28.9,28.7,17,19,0.092,23.8346844,48.752,100,0,0,22.3727777777778,50.18,21.155,20.613,21.16,0,0,0,0,25.4772222222222,30.947
2017-11-13 14:43:00,28.138,8,489,21.4,51.8,495,21,53,479,21.6,51.1,403,28.9,28.6,17,19,0.093,23.8346844,48.688,100,0,0,22.3727777777778,49.294,21.155,20.613,21.16,0,0,0,0,25.4038888888889,30.975
2017-11-13 14:44:00,27.893,8,478,21.5,51.8,499,21,53,479,21.6,51.1,403,28.9,28.6,17,19,0.093,23.8346844,48.688,100,0,0,22.3727777777778,49.42,21.155,20.613,21.16,0,0,0,0,25.355,31.476
2017-11-13 14:45:00,27.817,8,482,21.5,51.8,496,21,52.9,480,21.6,51,403,28.9,28.6,17,19,0.09,23.8107936,48.749,100,0,0,22.3972222222222,49.835,21.155,21.114,21.16,0,0,0,0,25.3072222222222,31.304
2017-11-13 14:46:00,25.345,8,484,21.4,51.7,499,21,52.9,477,21.6,51,407,28.9,28.6,17,19,0.09,23.8346844,48.72,100,0,0,22.3972222222222,50.12,21.155,21.114,21.16,0,0,0,0,25.2577777777778,31.063
2017-11-13 14:47:00,24.842,8,491,21.5,51.7,499,21,52.9,476,21.6,51,407,28.9,28.5,17,19,0.092,23.8346844,48.752,100,0,0,22.3972222222222,49.582,21.155,21.114,21.16,0,0,0,0,25.2338888888889,31.398
2017-11-13 14:48:00,24.689,8,493,21.5,51.7,495,21,52.8,476,21.7,51,406,28.9,28.6,17,19,0.092,23.8107936,48.749,100,0,0,22.3972222222222,49.645,21.155,21.114,21.16,0,0,0,0,25.21,31.262
2017-11-13 14:49:00,26.886,8,496,21.5,51.6,494,21,52.8,473,21.7,51,403,28.9,28.5,18,19,0.093,23.8346844,48.752,100,0,0,22.4211111111111,49.68,21.155,21.114,21.16,0,0,0,0,25.21,31.598
2017-11-13 14:50:00,26.642,8,489,21.5,51.6,494,21,52.8,475,21.7,50.9,402,28.9,27.8,18,19,0.093,23.8346844,48.72,100,0,0,22.4211111111111,49.585,21.155,21.114,21.16,0,0,0,0,25.1622222222222,31.594
2017-11-13 14:51:00,23.163,8,487,21.5,51.6,495,21,52.7,479,21.7,50.9,403,28.8,28.4,18,19,0.091,23.8346844,48.752,100,0,0,22.4211111111111,49.458,21.155,21.114,21.16,0,0,0,0,25.1372222222222,31.525
2017-11-13 14:52:00,24.384,8,493,21.5,51.6,495,21,52.7,480,21.7,50.9,405,28.8,28,18,19,0.091,23.8107936,48.685,100,0,0,22.445,49.43,21.155,21.114,21.16,0,0,0,0,25.0888888888889,31.722
2017-11-13 14:53:00,23.743,8,486,21.5,51.6,493,21,52.6,476,21.7,50.8,403,28.8,28.1,18,19,0.092,23.8107936,48.653,100,0,0,22.445,48.891,21.155,21.114,21.16,0,0,0,0,25.065,31.518
2017-11-13 14:54:00,24.369,8,482,21.5,51.6,494,21,52.7,476,21.7,50.8,402,28.8,27.9,18,19,0.092,23.8107936,48.59,100,0,0,22.4688888888889,49.401,21.155,21.114,21.16,0,0,0,0,25.0161111111111,31.312
2017-11-13 14:55:00,23.499,8,487,21.5,51.5,495,21,52.6,475,21.7,50.8,399,28.8,28,18,19,0.092,23.8107936,48.622,100,0,0,22.4688888888889,49.179,21.155,21.114,21.16,0,0,0,0,24.9438888888889,31.037
2017-11-13 14:56:00,23.072,8,482,21.5,51.5,494,21,52.6,474,21.7,50.8,396,28.8,27.8,18,19,0.092,23.8107936,48.622,100,0,0,22.4688888888889,48.989,21.155,21.114,21.16,0,0,0,0,24.9188888888889,31.102
2017-11-13 14:57:00,21.286,8,482,21.5,51.5,496,21,52.5,473,21.7,50.8,396,28.8,27.9,18,19,0.091,23.8107936,48.622,100,0,0,22.4688888888889,49.275,21.155,21.114,21.16,0,0,0,0,24.8711111111111,31.233
2017-11-13 14:58:00,21.256,8,485,21.5,51.5,502,21.1,52.5,471,21.8,50.8,396,28.8,27.9,18,19,0.091,23.8107936,48.622,100,0,0,22.4688888888889,49.084,21.155,21.114,21.16,0,0,0,0,24.8472222222222,31.567
2017-11-13 14:59:00,21.637,7,485,21.5,51.5,500,21.1,52.4,471,21.8,50.7,400,28.8,28,18,19,0.094,23.8107936,48.494,100,0,0,22.4927777777778,49.246,21.155,21.114,21.16,0,0,0,0,24.8227777777778,30.588
2017-11-13 15:00:00,19.486,8,489,21.5,51.4,500,21,52.4,471,21.8,50.7,404,28.8,28,18,19,0.094,23.8346844,48.561,100,0,0,22.4927777777778,48.961,21.155,21.114,21.16,0,0,0,0,24.7977777777778,30.519
2017-11-13 15:01:00,19.089,8,491,21.5,51.4,502,21,52.5,470,21.8,50.6,406,28.8,28.1,18,19,0.092,23.8346844,48.465,100,0,0,22.4927777777778,48.325,21.155,21.114,21.16,0,0,0,0,24.75,31.054
2017-11-13 15:02:00,21.21,8,497,21.5,51.4,498,21.1,52.3,470,21.8,50.6,407,28.8,28.1,18,19,0.092,23.8346844,48.369,100,0,0,22.5172222222222,49.281,21.155,21.114,21.16,0,0,0,0,24.7022222222222,31.016
2017-11-13 15:03:00,23.148,8,498,21.6,51.4,496,21.1,52.2,473,21.8,50.6,413,28.8,28,18,19,0.091,23.8346844,48.433,100,0,0,22.5172222222222,49.059,21.155,21.114,21.66,0,0,0,0,24.6772222222222,31.081
2017-11-13 15:04:00,21.729,8,496,21.6,51.4,495,21.1,52.2,473,21.8,50.5,416,28.7,27.6,18,19,0.091,23.8346844,48.306,100,0,0,22.5172222222222,48.646,21.155,21.114,21.66,0,0,0,0,24.6288888888889,31.279
2017-11-13 15:05:00,20.691,8,487,21.6,51.3,493,21.1,52.1,473,21.9,50.5,416,28.7,27.9,18,19,0.092,23.8346844,48.21,100,0,0,22.5411111111111,49.125,21.155,21.114,21.66,0,0,0,0,24.5811111111111,31.611
2017-11-13 15:06:00,20.829,7,487,21.6,51.4,491,21.1,52.2,474,21.9,50.5,413,28.7,27.2,18,19,0.092,23.8346844,48.242,100,0,0,22.5411111111111,48.649,21.155,21.114,21.66,0,0,0,0,24.5322222222222,31.607
2017-11-13 15:07:00,20.386,7,491,21.6,51.3,491,21.1,52.1,473,21.9,50.4,407,28.7,27.4,18,19,0.093,23.8346844,48.178,100,0,0,22.5411111111111,48.681,21.155,21.114,21.66,0,0,0,0,24.4838888888889,31.939
2017-11-13 15:08:00,20.157,8,482,21.6,51.3,491,21.1,52.2,468,21.9,50.4,406,28.7,26.6,18,19,0.093,23.8346844,48.114,100,0,0,22.5411111111111,49.347,21.155,21.114,21.66,0,0,0,0,24.4361111111111,32.203
2017-11-13 15:09:00,20.31,8,476,21.6,51.3,490,21.1,52.1,471,21.9,50.3,405,28.7,27.1,18,19,0.092,23.8346844,48.114,100,0,0,22.5411111111111,48.649,21.155,21.114,21.66,0,0,0,0,24.3877777777778,32.467
2017-11-13 15:10:00,21.332,8,482,21.6,51.3,493,21.1,52.1,473,21.9,50.3,406,28.7,27.1,18,19,0.092,23.8346844,48.178,100,0,0,22.565,48.494,21.155,21.114,21.66,0,0,0,0,24.3388888888889,32.261
2017-11-13 15:11:00,20.05,8,478,21.6,51.3,495,21.1,52,475,21.9,50.3,404,28.7,27,18,19,0.093,23.8346844,48.242,100,0,0,22.565,49.065,21.155,21.114,21.66,0,0,0,0,24.315,32.326
2017-11-13 15:12:00,20.386,8,478,21.6,51.2,499,21.1,52,476,21.9,50.2,407,28.7,26.7,18,21,0.093,23.8591308,48.117,100,0,0,22.565,48.144,21.155,21.114,21.66,0,0,0,0,24.2672222222222,32.188
2017-11-13 15:13:00,19.898,8,481,21.6,51.2,502,21.1,51.9,472,21.9,50.2,408,28.7,26.8,18,21,0.095,23.8346844,48.146,100,0,0,22.565,49.287,21.155,21.114,21.66,0,0,0,0,24.2427777777778,32.353
2017-11-13 15:14:00,21.088,9,478,21.7,51.1,495,21.1,51.8,473,22,50.2,409,28.7,26.9,18,21,0.095,23.8346844,48.114,100,0,0,22.5888888888889,49.195,21.155,21.114,21.66,0,0,0,0,24.2188888888889,32.586
2017-11-13 15:15:00,21.592,8,478,21.7,51,495,21.1,51.8,466,22,50.2,409,28.7,26.9,18,21,0.096,23.8346844,48.178,100,0,0,22.5888888888889,48.179,21.155,21.114,21.66,0,0,0,0,24.195,32.985
2017-11-13 15:16:00,20.935,8,486,21.7,51,494,21.1,51.7,466,22,50.2,412,28.7,26.8,18,21,0.096,23.8346844,48.114,100,0,0,22.5888888888889,48.783,21.155,21.114,21.66,0,0,0,0,24.1711111111111,33.284
2017-11-13 15:17:00,21.424,9,478,21.7,50.9,491,21.1,51.7,470,22,50.2,413,28.6,26.5,18,21,0.095,23.8346844,48.05,100,0,0,22.5888888888889,48.941,21.155,21.114,21.66,0,0,0,0,24.1461111111111,33.048
2017-11-13 15:18:00,22.95,9,468,21.7,50.9,493,21.1,51.7,468,22,50.1,416,28.6,26.9,18,21,0.095,23.8346844,48.018,100,0,0,22.5888888888889,48.02,21.155,21.114,21.66,0,0,0,0,24.1222222222222,33.146
2017-11-13 15:19:00,21.958,9,468,21.7,50.8,492,21.1,51.7,466,22,50.1,421,28.6,27.1,19,21,0.096,23.8346844,47.986,100,0,0,22.5888888888889,48.369,21.155,21.114,21.66,0,0,0,0,24.0977777777778,33.511
2017-11-13 15:20:00,21.057,9,472,21.7,50.8,490,21.2,51.7,471,22,50.1,421,28.6,27,19,21,0.096,23.8346844,47.922,100,0,0,22.6127777777778,48.404,21.155,21.114,21.66,0,0,0,0,24.05,33.64
2017-11-13 15:21:00,19.654,9,467,21.8,50.7,487,21.2,51.5,469,22,50,422,28.5,27.4,19,21,0.095,23.8346844,47.986,100,0,0,22.6127777777778,48.309,21.155,21.114,21.66,0,0,0,0,24.0261111111111,33.771
2017-11-13 15:22:00,21.195,9,468,21.8,50.7,490,21.2,51.5,468,22.1,50.1,421,28.5,27.4,19,21,0.095,23.8346844,47.954,100,0,0,22.6127777777778,48.69,21.155,21.114,21.66,0,0,0,0,24.0022222222222,33.469
2017-11-13 15:23:00,19.76,9,476,21.8,50.6,495,21.2,51.6,466,22.1,50,423,28.5,27.6,19,21,0.096,23.8346844,47.922,100,0,0,22.6127777777778,47.959,21.155,21.114,21.66,0,0,0,0,23.9538888888889,33.331
2017-11-13 15:24:00,20.874,9,481,21.8,50.6,495,21.2,51.6,469,22.1,50,424,28.4,27.6,19,21,0.096,23.8107936,47.887,100,0,0,22.6372222222222,47.962,21.155,21.114,21.66,0,0,0,0,23.905,33.193
