Time,PMin,PMout,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR3,T_BR3,RH_BR3,FRM1_IAQ,FRM2_BR1,NO2_IAQ,TRO_BA3_T,TRO_BA3_RH,TRO_BA2_T,TRO_BA2_RH,MTR_BA3,MTR_BA2,MTR_TO1,ANM_RHD,LAU_PLD_Power,TRH_GRL_T,TRH_GRL_RH,IBU_CLB,IBU_CLF,IBU_CRF,IBU_OVN,STN_DGH1,STN_DPT,TRO_OUT_T,TRO_OUT_RH
2018-01-10 06:26:00,1,4.181,780,22.1,42.3,879,23.4,41.5,681,22,38.7,14,19,NA,16.63,51.465,23.3522222222222,40.404,0,100,0,0,0.84,23.645,41.903,26.092,35.624,24.105,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:27:00,1,3.998,775,22.1,42.3,879,23.4,41.7,680,22,38.6,14,19,NA,16.63,51.434,23.3277777777778,40.401,0,100,0,0,0.84,23.5488888888889,42.022,25.592,34.627,24.105,22.124,0,0,6.66111111111111,98.629
2018-01-10 06:28:00,1,4.532,779,22.1,42.3,881,23.3,41.7,679,22,38.5,14,19,NA,16.6538888888889,51.406,23.3038888888889,40.431,0,100,0,0,0.84,23.4772222222222,42.144,25.592,33.13,24.105,22.124,0,0,6.63611111111111,98.647
2018-01-10 06:29:00,1,4.837,784,22.1,42.3,885,23.3,41.8,681,22,38.6,14,19,NA,16.6538888888889,51.375,23.28,40.429,0,100,0,0,0.85,23.405,42.201,25.592,33.13,24.105,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:30:00,1,4.471,788,22.1,42.3,883,23.3,41.8,684,22,38.6,5,19,NA,16.6538888888889,51.375,23.2561111111111,40.459,0,100,0,0,0.84,23.3327777777778,42.225,25.592,32.132,24.105,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:31:00,1,4.471,789,22.1,42.2,883,23.2,41.9,683,21.9,38.6,5,19,NA,16.6772222222222,51.347,23.2322222222222,40.489,0,100,0,0,0.85,23.285,42.35,25.592,31.134,23.605,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:32:00,1,4.273,791,22.1,42.1,886,23.2,42,688,21.9,38.6,5,19,NA,16.6772222222222,51.316,23.2077777777778,40.486,0,100,0,0,0.84,23.2127777777778,42.471,25.592,31.134,23.605,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:33:00,1,3.479,793,22.1,42.1,883,23.2,42,687,21.9,38.7,5,19,NA,16.6772222222222,51.286,23.1838888888889,40.484,0,100,0,0,0.85,23.165,42.563,25.092,30.135,23.605,22.124,0,0,6.66111111111111,98.605
2018-01-10 06:34:00,1,3.51,797,22.1,42,886,23.2,42,684,21.9,38.7,5,19,NA,16.7011111111111,51.351,23.16,40.514,0,100,0,0,0.85,23.0927777777778,42.685,25.092,29.636,23.605,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:35:00,1,3.693,797,22.1,42,888,23.1,42.1,685,21.9,38.7,5,19,NA,16.7011111111111,51.32,23.1361111111111,40.544,0,100,0,0,0.84,23.045,42.679,25.092,29.636,23.605,22.124,0,0,6.66111111111111,98.605
2018-01-10 06:36:00,1,4.105,800,22.1,41.9,897,23.1,42.1,688,21.9,38.7,5,19,NA,16.7011111111111,51.258,23.0877777777778,40.571,0,100,0,0,0.85,23.0211111111111,42.709,25.092,28.637,23.605,22.124,0,0,6.61111111111111,98.64
2018-01-10 06:37:00,1,3.891,795,22.1,42,895,23.1,42.2,692,21.9,38.7,5,19,NA,16.7011111111111,51.258,23.0877777777778,40.604,0,100,0,0,0.85,22.9727777777778,42.8,24.592,28.138,23.605,22.124,0,0,6.63611111111111,98.671
2018-01-10 06:38:00,1,3.983,792,22.1,41.9,899,23,42.2,690,21.8,38.7,5,19,NA,16.7011111111111,51.227,23.04,40.631,0,100,0,0,0.84,22.925,42.827,24.592,28.138,23.605,22.124,0,0,6.66111111111111,98.678
2018-01-10 06:39:00,1,3.845,797,22.1,41.9,900,23,42.2,690,21.8,38.7,5,19,NA,16.7011111111111,51.134,23.04,40.664,0,100,0,0,0.85,22.9011111111111,43.794,24.592,27.638,23.605,22.124,0,0,6.66111111111111,98.678
2018-01-10 06:40:00,1,3.922,800,22.1,41.8,901,23,42.3,694,21.8,38.7,5,19,NA,16.725,51.168,22.9922222222222,40.658,0,100,0,0,0.84,22.8772222222222,44.017,24.592,27.138,23.605,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:41:00,1,3.784,797,22.1,41.8,902,23,42.3,698,21.8,38.6,5,19,NA,16.725,51.199,22.9677777777778,40.656,0,100,0,0,0.84,22.8288888888889,43.851,24.592,27.138,23.605,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:42:00,1,4.471,791,22.1,41.7,901,23,42.3,693,21.8,38.7,5,19,NA,16.7488888888889,51.202,22.9438888888889,40.686,0,100,0,0,0.85,22.805,43.622,24.592,26.638,23.605,22.124,0,0,6.66111111111111,98.654
2018-01-10 06:43:00,1,3.708,783,22.1,41.6,899,22.9,42.4,691,21.7,38.6,5,19,NA,16.7488888888889,51.202,22.92,40.716,0,100,0,0,0.84,22.7572222222222,43.358,24.592,26.638,23.605,21.623,0,0,6.66111111111111,98.654
2018-01-10 06:44:00,1,4.196,770,22.1,41.6,898,22.9,42.3,688,21.7,38.6,5,19,NA,16.7727777777778,51.175,22.8961111111111,40.746,0,100,0,0,0.85,22.7327777777778,43.484,24.592,26.638,23.605,21.623,0,0,6.66111111111111,98.654
2018-01-10 06:45:00,1,4.318,761,22,41.6,899,22.9,42.3,690,21.7,38.7,5,19,NA,16.7961111111111,51.147,22.8961111111111,40.746,0,100,0,0,0.84,22.685,43.414,24.092,26.139,23.105,21.623,0,0,6.63611111111111,98.622
2018-01-10 06:46:00,1,4.105,756,22,41.5,902,22.9,42.9,687,21.7,38.7,5,19,NA,16.8438888888889,51.123,22.8961111111111,40.778,0,100,0,0,0.85,22.7088888888889,43.288,24.092,25.639,23.105,21.623,0,0,6.61111111111111,98.64
2018-01-10 06:47:00,0,4.654,752,22,41.5,903,22.9,42.6,688,21.7,38.7,5,19,NA,16.8677777777778,51.002,22.8477777777778,40.903,0,100,0,0,0.84,23.2127777777778,41.594,24.092,25.639,23.105,21.623,0,0,6.585,98.633
2018-01-10 06:48:00,1,4.669,757,22,41.5,908,22.8,42.8,689,21.7,38.6,5,19,NA,16.915,51.008,22.92,40.846,0,100,0,0,0.84,24.1988888888889,39.02,24.092,25.639,23.105,21.623,0,0,6.585,98.633
2018-01-10 06:49:00,1,4.349,752,22,41.5,912,22.7,43.2,693,21.6,38.8,5,19,NA,16.9388888888889,50.981,23.1838888888889,40.549,0,100,0,0,0.84,25.5788888888889,36.383,24.092,25.139,23.105,21.623,0,0,6.585,98.657
2018-01-10 06:50:00,1,4.578,745,22,41.5,909,22.8,46.7,694,21.7,39.1,5,19,NA,16.9872222222222,50.894,23.665,39.849,0,100,0,0,0.84,27.0688888888889,34.387,24.092,25.139,23.105,21.623,0,0,6.585,98.681
2018-01-10 06:51:00,1,4.471,739,22,41.5,909,22.9,45.1,693,21.9,39,5,23,NA,17.0111111111111,50.742,24.2427777777778,38.827,0,100,0,0,0.85,28.4,32.823,24.092,25.139,23.105,21.623,0,0,6.61111111111111,98.664
2018-01-10 06:52:00,1,5.631,739,22,41.5,904,23.1,44.2,695,22,38.8,5,23,NA,17.0577777777778,50.687,24.8711111111111,37.771,0,100,0,0,0.84,29.6461111111111,31.642,24.092,25.139,23.105,21.623,0,0,6.61111111111111,98.689
2018-01-10 06:53:00,1,5.097,734,22,41.6,894,23.4,43.2,700,22,38.9,5,23,NA,17.0822222222222,50.597,25.4277777777778,36.7,0,100,0,0,0.86,30.8561111111111,30.377,24.092,25.139,23.105,21.623,0,0,6.63611111111111,98.696
2018-01-10 06:54:00,1,6.058,727,22,41.5,879,23.6,42.9,702,22.1,38.9,5,23,NA,17.13,50.572,25.9627777777778,35.754,0,100,0,0,0.85,31.875,29.635,23.592,24.639,23.105,21.623,0,0,6.66111111111111,98.678
2018-01-10 06:55:00,1,7.492,722,22,41.5,865,23.8,42.9,703,22.2,38.9,5,23,NA,17.1772222222222,50.517,26.475,35.002,0,100,0,0,0.86,32.6988888888889,28.942,23.592,24.639,23.105,21.623,0,0,6.71222222222222,98.668
2018-01-10 06:56:00,1,6.928,717,22,41.5,860,24,43.2,703,22.3,38.9,5,23,NA,17.2011111111111,50.458,26.9161111111111,34.306,0,100,0,0,0.84,33.5822222222222,28.249,23.592,24.639,23.105,21.623,0,0,6.71222222222222,98.668
2018-01-10 06:57:00,1,7.187,715,22,41.5,856,24.1,43.2,705,22.3,39,5,23,NA,17.225,50.43,27.3327777777778,33.672,0,100,0,0,0.86,34.29,27.677,23.592,24.639,23.105,21.623,0,0,6.71222222222222,98.668
2018-01-10 06:58:00,1,6.348,715,22,41.5,853,24.3,42.6,711,22.5,38.8,5,23,NA,17.2488888888889,50.464,27.6772222222222,33.231,0,100,0,0,0.84,34.9238888888889,27.306,23.592,24.639,23.105,21.623,0,0,6.71222222222222,98.668
2018-01-10 06:59:00,1,7.355,709,22,41.5,849,24.5,42.2,711,22.6,38.8,5,23,NA,17.2722222222222,50.405,28.1472222222222,35.294,0,100,0,0,0.85,35.5111111111111,26.93,23.592,24.639,23.105,21.623,0,0,6.71222222222222,98.619
2018-01-10 07:00:00,1,8.789,701,22,41.5,841,24.7,41.8,709,22.6,38.8,14,23,NA,17.2722222222222,50.343,29.065,34.707,0,100,0,0,0.85,35.9672222222222,26.753,23.592,24.139,23.105,21.623,0,0,6.71222222222222,98.619
2018-01-10 07:01:00,1,8.301,690,22.1,41.4,834,24.9,41.6,712,22.7,38.8,14,23,NA,17.2961111111111,50.284,29.64,33.204,0,100,0,0,0.86,36.4527777777778,26.227,23.592,24.139,23.105,21.623,0,0,6.68722222222222,98.661
2018-01-10 07:02:00,1,7.462,687,21.9,41.5,829,25.1,41,714,22.8,38.8,14,23,NA,17.32,50.225,29.79,31.926,0,100,0,0,0.83,36.8877777777778,26.012,23.592,24.139,23.105,21.623,0,0,6.68722222222222,98.661
2018-01-10 07:03:00,1,6.516,683,22.1,41.3,824,25.3,40.4,711,22.9,38.8,14,23,NA,17.3677777777778,50.2,29.89,31.322,0,100,0,0,0.84,37.215,26,23.592,24.139,23.105,21.623,0,0,6.66111111111111,98.654
2018-01-10 07:04:00,1,7.355,680,22.1,41.3,819,25.5,39.9,716,23,38.8,14,23,NA,17.3677777777778,50.169,29.9411111111111,30.985,0,100,0,0,0.86,37.545,25.671,23.592,24.139,23.105,21.623,0,0,6.68722222222222,98.685
2018-01-10 07:05:00,1,7.218,677,22.1,41.4,812,25.7,39.4,719,23,38.8,14,23,NA,17.3911111111111,50.11,30.0411111111111,30.857,0,100,0,0,0.84,37.82,25.478,23.592,24.139,23.105,21.623,0,0,6.68722222222222,98.661
2018-01-10 07:06:00,1,7.385,677,22.1,41.5,805,25.9,38.9,724,23.1,38.9,14,23,NA,17.415,50.113,30.1672222222222,30.662,0,100,0,0,0.85,38.0972222222222,25.427,23.592,24.139,23.105,21.623,0,0,6.71222222222222,98.668
2018-01-10 07:07:00,1,8.133,679,22.1,41.4,800,26,38.4,728,23.2,38.9,14,23,NA,17.4388888888889,50.085,30.2927777777778,30.604,0,100,0,0,0.84,38.125,25.782,23.592,24.139,23.605,21.623,0,0,6.71222222222222,98.668
2018-01-10 07:08:00,1,7.156,682,22.1,41.4,798,26.2,37.9,728,23.2,38.9,14,23,NA,17.4627777777778,50.057,30.3938888888889,30.476,0,100,0,0,0.84,37.6822222222222,26.456,23.592,24.139,23.605,21.623,0,0,6.71222222222222,98.668
2018-01-10 07:09:00,1,6.699,690,22.1,41.4,790,26.4,37.4,729,23.3,38.9,14,23,NA,17.4861111111111,50.123,30.2427777777778,30.531,0,100,0,0,0.85,36.7238888888889,27.756,23.592,24.139,23.605,21.623,6.67,0,6.73722222222222,98.675
2018-01-10 07:10:00,1,7.645,690,22.2,41.4,783,26.6,37.1,732,23.4,38.9,14,23,NA,17.51,50.001,29.865,30.978,0,100,0,0,0.86,35.5372222222222,28.643,23.592,24.139,23.605,21.623,0,0,6.73722222222222,98.675
2018-01-10 07:11:00,1,6.775,687,22.2,41.4,777,26.6,37.1,729,23.6,38.5,14,23,NA,17.5338888888889,49.942,29.34,31.547,0,100,0,0,0.84,34.2638888888889,29.689,23.592,24.139,23.605,21.623,0,0,6.73722222222222,98.675
2018-01-10 07:12:00,1,6.943,691,22.2,41.6,772,26.6,37.2,720,23.6,38.3,14,23,NA,17.5577777777778,49.883,28.8161111111111,32.317,0,100,0,0,0.85,33.1388888888889,30.565,23.592,24.139,23.605,21.623,0,0,6.71222222222222,98.668
2018-01-10 07:13:00,1,6.485,699,22.2,41.6,775,26.4,37.5,718,23.7,38.3,14,23,NA,17.5577777777778,49.821,28.295,33.084,0,100,0,0,0.84,32.2338888888889,31.383,23.592,24.139,23.605,21.623,0,0,6.71222222222222,98.668
2018-01-10 07:14:00,1,7.248,701,22.2,41.7,776,26.3,38.1,716,23.6,38.3,14,23,NA,17.5822222222222,49.762,27.85,33.854,0,100,0,0,0.84,31.39,32.099,23.592,24.139,23.605,21.623,0,0,6.73722222222222,98.675
2018-01-10 07:15:00,1,7.05,701,22.2,41.6,777,26.1,38.5,715,23.6,38.2,14,23,NA,17.605,49.765,27.4311111111111,34.555,0,100,0,0,0.84,30.6527777777778,32.751,23.592,24.139,23.605,21.623,0,0,6.76277777777778,98.707
2018-01-10 07:16:00,1,8.392,702,22.3,41.6,777,26,39,713,23.6,38.4,14,23,NA,17.6288888888889,49.674,27.0627777777778,35.258,0,100,0,0,0.84,29.9727777777778,33.37,23.592,24.139,23.605,21.623,0,0,6.78777777777778,98.689
2018-01-10 07:17:00,1,7.721,702,22.3,41.6,777,25.9,40.2,708,23.6,38.4,14,23,NA,17.6288888888889,49.643,26.7438888888889,35.796,0,100,0,0,0.84,29.3461111111111,33.956,23.592,24.139,23.605,21.623,0,0,6.83888888888889,98.704
2018-01-10 07:18:00,1,9.476,697,22.3,41.6,781,25.8,40.4,711,23.5,38.3,14,23,NA,17.6527777777778,49.584,26.475,36.304,0,100,0,0,0.84,28.8222222222222,34.482,23.592,23.639,23.605,21.623,0,0,6.86388888888889,98.711
2018-01-10 07:19:00,1,7.263,689,22.3,41.5,781,25.8,40.5,713,23.5,38.3,14,23,NA,17.6772222222222,49.525,26.2311111111111,36.713,0,100,0,0,0.85,28.3511111111111,35.044,23.592,23.639,23.605,21.623,0,0,6.91388888888889,98.725
2018-01-10 07:20:00,1,5.966,689,22.3,41.5,779,25.7,40.6,714,23.5,38.2,14,23,NA,17.7011111111111,49.465,26.0361111111111,37.093,0,100,0,0,0.86,27.905,35.573,23.592,23.639,23.605,21.623,0,0,6.94,98.707
2018-01-10 07:21:00,1,5.646,686,22.3,41.4,779,25.6,40.7,718,23.5,38.2,14,11,NA,17.7011111111111,49.434,25.8411111111111,37.405,0,100,0,0,0.83,27.5361111111111,36.04,23.592,23.639,23.605,21.623,0,0,6.965,98.69
2018-01-10 07:22:00,1,5.875,683,22.3,41.4,777,25.5,40.6,716,23.4,38.1,14,11,NA,17.7011111111111,49.403,25.6711111111111,37.719,0,100,0,0,0.86,27.1672222222222,36.472,23.592,23.639,23.105,21.623,0,0,6.99,98.697
2018-01-10 07:23:00,1,5.219,679,22.3,41.4,781,25.4,40.5,721,23.4,38.3,14,11,NA,17.7238888888889,49.344,25.525,37.903,0,100,0,0,0.83,26.8722222222222,36.843,23.592,23.639,23.105,21.623,0,0,7.015,98.704
2018-01-10 07:24:00,1,6.21,677,22.3,41.3,782,25.3,40.4,720,23.4,38.2,14,11,NA,17.7477777777778,49.284,25.38,38.087,0,100,0,0,0.85,26.6027777777778,37.182,23.592,23.639,23.105,21.623,0,0,7.06611111111111,98.669
2018-01-10 07:25:00,1,6.668,675,22.3,41.3,779,25.3,40.5,720,23.4,38.2,14,11,NA,17.7477777777778,49.284,25.2577777777778,38.306,0,100,0,0,0.85,26.3338888888889,37.587,23.592,23.639,23.105,21.623,0,0,7.09111111111111,98.676
2018-01-10 07:26:00,1,9.689,672,22.3,41.2,777,25.2,40.5,721,23.3,38.2,14,11,NA,17.7477777777778,49.253,25.1372222222222,38.392,0,100,0,0,0.85,26.115,37.897,23.592,23.639,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:27:00,1,6.165,677,22.3,41.2,781,25.1,40.6,724,23.3,38.1,14,11,NA,17.7477777777778,49.253,25.065,38.583,0,100,0,0,0.86,25.8711111111111,38.203,23.592,23.639,23.105,21.623,0,0,7.16722222222222,98.698
2018-01-10 07:28:00,1,5.737,680,22.3,41.2,782,25.1,40.8,718,23.3,38,14,11,NA,17.7477777777778,49.253,24.9677777777778,38.672,0,100,0,0,0.85,25.6761111111111,38.481,23.592,23.639,23.105,21.623,0,0,7.19222222222222,98.705
2018-01-10 07:29:00,1,5.188,674,22.3,41.2,784,25,41,720,23.3,38.1,14,11,NA,17.7477777777778,49.222,24.895,38.763,0,100,0,0,0.86,25.4822222222222,38.758,23.592,23.639,23.105,21.623,0,0,7.21722222222222,98.687
2018-01-10 07:30:00,1,5.844,675,22.3,41.2,786,25,41.1,718,23.2,37.9,13,11,NA,17.7722222222222,49.194,24.8227777777778,38.822,0,100,0,0,0.86,25.3361111111111,38.941,23.091,23.639,23.105,21.623,0,0,7.26777777777778,98.677
2018-01-10 07:31:00,1,6.912,676,22.3,41.2,790,24.9,41.4,716,23.2,37.8,13,11,NA,17.7722222222222,49.162,24.7261111111111,38.943,0,100,0,0,0.85,25.1672222222222,39.253,23.091,23.138,23.105,21.623,0,0,7.26777777777778,98.677
2018-01-10 07:32:00,1,5.829,673,22.3,41.2,796,24.9,41.4,710,23.2,37.8,13,11,NA,17.7722222222222,49.162,24.6527777777778,39.001,0,100,0,0,0.86,24.9972222222222,39.432,23.091,23.138,23.105,21.623,0,0,7.26777777777778,98.628
2018-01-10 07:33:00,1,5.264,671,22.3,41.2,800,24.8,41.4,710,23.2,37.8,13,11,NA,17.7961111111111,49.103,24.605,39.062,0,100,0,0,0.85,24.8522222222222,39.647,23.091,23.138,23.105,21.623,0,0,7.24222222222222,98.645
2018-01-10 07:34:00,1,5.539,670,22.3,41.2,799,24.8,41.4,711,23.2,38.2,13,11,NA,17.7961111111111,49.103,24.5322222222222,39.186,0,100,0,0,0.85,24.7061111111111,39.862,23.091,23.138,23.105,21.623,0,0,7.21722222222222,98.638
2018-01-10 07:35:00,1,5.188,672,22.3,41.2,803,24.7,41.5,711,23.1,38,13,11,NA,17.7961111111111,49.072,24.4838888888889,39.181,0,100,0,0,0.87,24.5861111111111,40.111,23.091,23.138,23.105,21.623,0,0,7.19222222222222,98.656
2018-01-10 07:36:00,1,5.051,670,22.3,41.2,809,24.7,41.5,716,23.1,37.7,13,11,NA,17.7961111111111,49.04,24.4361111111111,39.275,0,100,0,0,0.86,24.465,40.262,23.091,23.138,23.105,21.623,0,0,7.16722222222222,98.649
2018-01-10 07:37:00,1,5.31,665,22.3,41.1,816,24.6,41.6,711,23.1,37.8,13,11,NA,17.7722222222222,49.037,24.3877777777778,39.335,0,100,0,0,0.85,24.3677777777778,40.415,23.091,23.138,23.105,21.623,0,0,7.14222222222222,98.642
2018-01-10 07:38:00,1,4.669,662,22.3,41.1,821,24.6,41.4,707,23.1,37.9,13,11,NA,17.7722222222222,48.975,24.315,39.36,0,100,0,0,0.86,24.2722222222222,40.601,23.091,23.138,23.105,21.623,0,0,7.09111111111111,98.652
2018-01-10 07:39:00,1,5.432,669,22.3,41,820,24.6,41.7,705,23.1,37.7,13,11,NA,17.7722222222222,48.975,24.2911111111111,39.424,0,100,0,0,0.86,24.175,40.754,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.659
2018-01-10 07:40:00,1,5.066,667,22.3,40.9,821,24.5,41.8,704,23,37.6,13,11,NA,17.7477777777778,48.94,24.2427777777778,39.484,0,100,0,0,0.84,24.0788888888889,40.842,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:41:00,1,4.349,662,22.3,40.9,819,24.5,41.9,702,23,38,13,11,NA,17.7477777777778,48.909,24.195,39.545,0,100,0,0,0.84,23.9822222222222,41.027,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:42:00,1,4.593,660,22.3,40.8,826,24.4,41.6,700,23,37.7,13,11,NA,17.7477777777778,48.909,24.1461111111111,39.605,0,100,0,0,0.87,23.91,41.15,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:43:00,1,4.318,657,22.3,40.8,829,24.4,42,700,23,37.7,13,11,NA,17.7477777777778,48.909,24.1222222222222,39.603,0,100,0,0,0.85,23.8622222222222,41.145,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:44:00,1,4.242,660,22.3,40.8,836,24.4,42,700,23,37.6,13,11,NA,17.7238888888889,48.937,24.0738888888889,39.663,0,100,0,0,0.86,23.79,41.3,23.091,23.138,23.105,21.623,0,0,7.09111111111111,98.676
2018-01-10 07:45:00,1,5.066,654,22.3,40.7,834,24.3,43.3,698,22.9,37.5,13,11,NA,17.7238888888889,49.031,24.05,39.726,0,100,0,0,0.86,23.7172222222222,41.39,23.091,23.138,23.105,21.623,0,0,7.09111111111111,98.676
2018-01-10 07:46:00,1,4.959,654,22.3,40.7,838,24.3,43.3,695,22.9,37.6,13,11,NA,17.7011111111111,49.028,24.0022222222222,39.721,0,100,0,0,0.85,23.645,41.48,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:47:00,1,5.554,653,22.3,40.7,845,24.3,44.1,698,22.9,37.7,13,11,NA,17.7011111111111,49.059,24.0022222222222,39.754,0,100,0,0,0.86,23.6211111111111,41.575,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:48:00,1,5.325,650,22.3,40.8,853,24.2,44.1,700,22.9,37.5,13,11,NA,17.7011111111111,49.028,23.9538888888889,39.814,0,100,0,0,0.86,23.5727777777778,41.537,23.091,23.138,23.105,21.623,0,0,7.11611111111111,98.684
2018-01-10 07:49:00,1,4.654,650,22.2,40.8,859,24,44.4,700,22.8,37.6,13,11,NA,17.6772222222222,49.025,23.93,39.975,0,100,0,0,0.84,23.525,41.954,23.091,23.138,23.105,22.124,0,0,7.14222222222222,98.691
2018-01-10 07:50:00,1,4.517,649,22.2,40.9,867,24.2,43.8,698,22.8,37.6,13,11,NA,17.6772222222222,49.087,23.905,40.038,0,100,0,0,0.87,23.5727777777778,43.485,23.091,23.138,23.105,22.124,0,0,7.16722222222222,98.698
2018-01-10 07:51:00,1,5.982,650,22.2,40.8,867,24.1,42.3,700,22.8,37.6,13,27,NA,17.6527777777778,49.115,23.8811111111111,40.167,0,100,0,0,0.86,23.645,43.59,26.592,27.638,23.105,22.124,0,0,7.16722222222222,98.698
2018-01-10 07:52:00,1,6.683,650,22.2,40.9,855,24.1,40,703,22.8,37.7,13,27,NA,17.6527777777778,49.147,23.8572222222222,40.426,0,100,0,0,0.86,23.7661111111111,44.445,35.586,39.113,23.105,22.124,0,0,7.21722222222222,98.712
2018-01-10 07:53:00,1,5.997,654,22.2,41,788,24,39.9,705,22.8,37.7,13,27,NA,17.6288888888889,49.175,23.8572222222222,40.818,0,100,0,0,0.86,23.91,44.333,35.586,39.113,23.105,22.124,0,0,7.26777777777778,98.726
2018-01-10 07:54:00,1,6.577,652,22.2,41.1,776,24,39.5,705,22.8,37.6,13,27,NA,17.6288888888889,49.268,23.8572222222222,41.046,0,100,0,0,0.85,24.0788888888889,44.772,48.06,52.042,23.605,22.124,0,0,7.31777777777778,98.715
2018-01-10 07:55:00,1,6.516,666,22.2,41.3,763,24,40,702,22.8,37.9,13,27,NA,17.6288888888889,49.331,23.8572222222222,41.438,0,100,0,0,0.86,24.1988888888889,44.754,60.515,64.432,24.105,22.124,0,0,7.36777777777778,98.705
2018-01-10 07:56:00,1,6.79,736,22.2,41.5,756,23.9,39.9,700,22.8,37.8,13,27,NA,17.6288888888889,49.425,23.8572222222222,41.536,0,100,0,0,0.86,24.3677777777778,45.743,60.515,64.432,24.105,22.124,0,0,7.41888888888889,98.719
2018-01-10 07:57:00,1,7.004,752,22.3,41.8,754,23.9,39.7,702,22.7,38,13,27,NA,17.6288888888889,49.518,23.8811111111111,41.734,0,100,0,0,0.86,24.5861111111111,46.799,71.957,74.315,26.105,22.124,0,0,7.41888888888889,98.67
2018-01-10 07:58:00,1,8.164,830,22.3,42.5,750,23.9,40.1,700,22.7,38,13,27,NA,17.6527777777778,49.521,23.8811111111111,41.734,0,100,0,0,0.83,24.8522222222222,47.378,79.907,82.202,34.596,22.124,0,0,7.41888888888889,98.67
2018-01-10 07:59:00,1,7.355,892,22.3,43.3,755,23.8,40.1,702,22.7,38,13,27,NA,17.6772222222222,49.525,23.8811111111111,41.929,0,100,0,0,0.86,25.0211111111111,48.137,79.907,82.202,34.596,22.124,0,0,7.44388888888889,98.677
2018-01-10 08:00:00,1,8.164,911,22.3,43.7,761,23.8,40.4,707,22.7,38.4,13,27,NA,17.7011111111111,49.528,23.905,42.322,0,100,0,0,0.87,25.1177777777778,46.929,80.9,86.14,46.556,22.124,0,0,7.46888888888889,98.684
2018-01-10 08:01:00,1,9.201,1002,22.3,44,764,23.8,41,715,22.7,38.3,13,27,NA,17.7238888888889,49.531,23.93,42.39,0,100,0,0,0.85,25.1911111111111,47.292,77.92,83.187,59.476,22.124,0,0,7.51888888888889,98.698
2018-01-10 08:02:00,1,8.911,1026,22.1,44.1,775,23.8,41.2,722,22.7,38.5,13,27,NA,17.7477777777778,49.472,23.9538888888889,42.588,0,100,0,0,0.85,25.2638888888889,47.397,77.92,83.187,59.476,22.124,0,0,7.51888888888889,98.674
2018-01-10 08:03:00,1,9.537,1054,22.3,44.2,779,23.7,41.7,745,22.7,38.7,13,27,NA,17.7722222222222,49.444,23.9538888888889,42.718,0,100,0,0,0.85,25.3361111111111,47.535,73.448,78.261,70.875,22.124,0,0,7.51888888888889,98.674
2018-01-10 08:04:00,1,9.476,1077,22.3,44.1,783,23.7,41.8,762,22.7,38.9,13,27,NA,17.7961111111111,49.415,23.9538888888889,42.783,0,100,0,0,0.86,25.385,47.734,68.477,72.834,81.256,22.124,0,0,7.54388888888889,98.656
2018-01-10 08:05:00,1,9.125,1091,22.3,43.9,789,23.7,42,785,22.7,39,13,27,NA,17.7961111111111,49.415,23.93,42.91,0,100,0,0,0.85,25.5061111111111,47.138,68.477,72.834,81.256,22.124,0,0,7.54388888888889,98.656
2018-01-10 08:06:00,0,8.453,1110,22.3,44.1,790,23.6,41.9,804,22.7,39.3,13,27,NA,17.8427777777778,49.422,23.905,42.81,0,100,0,0,0.86,25.8222222222222,43.321,64.497,68.389,86.191,22.124,0,0,7.54388888888889,98.705
2018-01-10 08:07:00,1,7.446,1126,22.3,46.8,792,23.6,41.9,821,22.6,39.3,13,27,NA,17.8427777777778,49.422,24.0261111111111,42.823,0,100,0,0,0.85,26.6522222222222,41.747,60.515,63.938,86.191,22.124,0,0,7.56888888888889,98.712
2018-01-10 08:08:00,1,6.699,1218,22.4,45.7,796,23.6,42.3,887,22.6,39.5,13,27,NA,17.8672222222222,49.394,24.3627777777778,42.341,0,100,0,0,0.84,27.56,38.973,60.515,63.938,86.191,22.124,0,0,7.56888888888889,98.712
2018-01-10 08:09:00,1,7.355,1225,22.3,44.8,801,23.6,42.4,890,22.7,39.9,13,27,NA,17.8911111111111,49.366,24.8472222222222,41.416,0,100,0,0,0.86,28.7227777777778,37.226,57.03,59.977,86.191,22.124,0,0,7.61888888888889,98.677
