Time,PMout,PMin,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR2,T_BR2,RH_BR2,CO2_BR3,T_BR3,RH_BR3,CO2_OUT,T_OUT,RH_OUT,FRM1_IAQ,FRM2_BR1,TRO_BA1_T,TRO_BA1_RH,TRO_BA2_T,TRO_BA2_RH,TRO_BA3_T,TRO_BA3_RH,TRO_BA4_T,TRO_BA4_RH,TRO_LAU_T,TRO_LAU_RH,ANM_TO1,MTR_BA1,MTR_BA2,MTR_BA3,MTR_BA4,MTR_LAU,ANM_RHD,LAU_PLD_Power,TRH_GRL_T,TRH_GRL_RH,TRH_BR1_T,TRH_BR1_RH,IBU_CLB,IBU_CLF,IBU_CRB,IBU_CRF,IBU_CCB,IBU_OVN,STN_DGH1,STN_DPT,STN_DPT2,TRO_OUT_T,TRO_OUT_RH
2017-10-20 12:05:00,5.371,5,718,26.4,43.7,615,23.9,48.4,651,23.4,51,647,23.6,49.9,355,32.4,32,14,15,23.3779812,50.629,21.6522222222222,55.987,23.4,54.469,23.4722222222222,49.786,24.3388888888889,49.168,0,0,0,0,0,100,0,0.15,27.0927777777778,44.675,23.7172222222222,50.453,30.154,26.629,25.117,25.602,26.662,25.115,0,0,0,28.245,42.548
2017-10-20 12:06:00,4.211,5,718,26.4,43.7,615,23.9,48.2,647,23.3,51,650,23.6,49.8,351,32.5,30.7,14,15,23.401872,50.474,21.6522222222222,56.172,23.4,54.438,23.4722222222222,50.104,24.3388888888889,49.136,0,0,0,0,0,100,0,0.18,27.1177777777778,44.547,23.7422222222222,50.393,30.154,26.629,25.117,25.602,26.662,25.115,0,0,0,28.27,40.903
2017-10-20 12:07:00,3.784,5,704,26.4,43.7,615,23.9,47.9,643,23.3,51.1,645,23.6,49.9,355,32.6,30.7,14,15,23.4257628,50.351,21.6761111111111,55.774,23.4,54.5,23.4972222222222,49.567,24.3388888888889,49.136,0,0,0,0,0,100,0,0.16,27.1177777777778,44.254,23.7422222222222,50.266,29.654,26.629,25.117,25.602,27.162,25.115,0,0,0,28.2211111111111,41.195
2017-10-20 12:08:00,5.249,5,700,26.4,43.6,610,23.9,48,643,23.4,51.1,644,23.5,49.9,359,32.7,30.8,14,15,23.4257628,50.287,21.6761111111111,55.774,23.4,54.375,23.4972222222222,49.409,24.3388888888889,49.072,0,0,0,0,0,100,0,0.17,27.1422222222222,44.191,23.79,50.114,29.654,26.629,25.117,25.602,27.162,25.115,0,0,0,28.245,41.263
2017-10-20 12:09:00,4.334,5,693,26.4,43.5,613,23.9,48,644,23.4,51,641,23.6,49.9,362,32.7,30.9,14,15,23.4496536,50.322,21.7,56.92,23.4,54.813,23.4972222222222,49.885,24.3388888888889,49.072,0,0,0,0,0,100,0,0.17,27.1177777777778,44.319,23.79,50.336,29.654,26.629,25.117,25.602,28.661,25.115,0,0,0,28.295,41.895
2017-10-20 12:10:00,5.692,6,690,26.5,43.4,615,23.9,48,645,23.4,51,642,23.6,49.8,361,32.8,31.4,14,15,23.5229928,50.268,21.7238888888889,57.355,23.4,54.937,23.5211111111111,50.617,24.3388888888889,49.009,0,0,0,0,0,100,0,0.17,27.1422222222222,44.517,23.8138888888889,50.149,29.155,26.629,25.117,25.602,27.662,25.115,0,0,0,28.3938888888889,41.972
2017-10-20 12:11:00,4.99,7,693,26.5,43.4,618,23.9,48,642,23.4,51,644,23.6,49.8,361,32.8,30.6,14,15,23.6191116,50.059,21.7722222222222,57.424,23.4,54.844,23.5211111111111,50.554,24.3388888888889,49.009,0,0,0,0,0,100,0,0.14,27.0927777777778,45.293,23.8622222222222,50.123,29.155,26.629,25.117,25.602,27.662,25.115,0,0,0,28.4927777777778,41.851
2017-10-20 12:12:00,5.02,8,699,26.5,43.4,617,23.9,48.2,640,23.4,51.1,642,23.6,49.9,360,32.9,31.3,14,16,23.7146748,49.786,21.8188888888889,57.37,23.4,54.688,23.5211111111111,50.775,24.3627777777778,49.012,0,0,0,0,0,100,0,0.16,27.0927777777778,45.033,23.8622222222222,50.028,29.155,26.629,25.117,25.602,27.162,25.115,0,0,0,28.5677777777778,41.695
2017-10-20 12:13:00,7.034,10,695,26.5,43.4,616,23.9,48.1,644,23.4,50.9,645,23.6,49.8,359,33.1,30.4,14,16,23.8107936,49.64,21.8672222222222,57.285,23.4238888888889,54.66,23.5211111111111,51.281,24.3627777777778,48.98,0,0,0,0,0,100,0,0.17,27.1422222222222,44.843,23.8861111111111,49.968,28.655,26.629,25.117,25.602,26.662,25.115,0,0,0,28.6422222222222,40.347
2017-10-20 12:14:00,5.28,12,700,26.5,43.4,615,24,47.8,647,23.4,51,646,23.6,49.8,358,33.2,29.7,14,16,23.8830216,49.586,21.915,56.891,23.4238888888889,54.222,23.545,50.272,24.3627777777778,49.012,0,0,0,0,0,100,0,0.16,27.1672222222222,44.39,23.91,49.971,28.655,26.629,25.117,25.602,26.662,25.115,0,0,0,28.5177777777778,40.4
2017-10-20 12:15:00,5.921,12,699,26.5,43.5,616,24,47.9,648,23.4,50.9,645,23.6,49.8,361,33.2,29.9,14,16,23.9319144,49.211,21.9627777777778,56.156,23.4238888888889,54.066,23.545,49.796,24.3627777777778,48.98,0,0,0,0,0,100,0,0.18,27.1911111111111,44.295,23.91,50.035,28.655,26.629,25.117,25.602,26.162,25.115,0,0,0,28.4188888888889,41.117
2017-10-20 12:16:00,6.744,14,700,26.5,43.4,615,24,47.9,651,23.4,50.9,648,23.6,49.7,360,33.3,30.3,14,16,23.9558052,49.214,21.9627777777778,56.002,23.4477777777778,53.882,23.545,49.669,24.3627777777778,49.012,0,0,0,0,0,100,0,0.15,27.2161111111111,44.135,23.9338888888889,49.942,28.655,26.629,25.117,25.602,26.162,25.115,0,0,0,28.5177777777778,41.491
2017-10-20 12:17:00,5.951,29,706,26.5,43.5,615,24,47.8,647,23.4,50.9,654,23.6,49.8,361,33.3,30.2,14,16,24.0041424,48.901,21.9872222222222,56.005,23.4477777777778,53.882,23.5688888888889,49.767,24.3627777777778,48.98,0,0,0,0,0,100,0,0.16,27.24,44.039,23.9577777777778,49.787,28.655,26.629,25.117,25.602,26.162,25.115,0,0,0,28.6922222222222,41.51
2017-10-20 12:18:00,6.485,47,701,26.6,43.6,616,24,48.1,645,23.4,50.9,655,23.6,49.7,356,33.4,29.5,14,16,24.0041424,49.22,21.9872222222222,55.788,23.4477777777778,53.788,23.5688888888889,49.926,24.3877777777778,48.983,0,0,0,0,0,100,0,0.17,27.265,43.944,23.9822222222222,50.076,28.155,26.629,25.117,25.602,25.662,25.115,0,0,0,28.8161111111111,40.631
2017-10-20 12:19:00,5.127,51,701,26.6,43.4,622,24,47.7,645,23.4,51,653,23.6,49.6,352,33.5,30.2,14,16,24.0041424,48.838,21.9872222222222,55.85,23.4238888888889,53.753,23.5688888888889,49.545,24.3877777777778,48.983,0,0,0,0,0,100,0,0.16,27.29,43.849,24.0061111111111,49.793,28.155,26.629,25.117,25.602,25.662,25.115,0,0,0,29.065,41.32
2017-10-20 12:20:00,5.325,52,700,26.6,43.5,623,24,47.6,645,23.4,51,652,23.6,49.7,352,33.6,29.2,14,16,24.0041424,48.901,21.9872222222222,55.726,23.4238888888889,53.941,23.5688888888889,49.799,24.3877777777778,48.983,0,0,0,0,0,100,0,0.17,27.29,43.817,24.0311111111111,49.542,28.155,26.629,25.117,25.602,25.662,25.115,0,0,0,29.165,39.905
2017-10-20 12:21:00,4.593,54,693,26.6,43.4,622,24,47.7,643,23.4,50.9,653,23.6,49.6,354,33.7,29.3,14,16,24.0280332,48.936,21.9872222222222,55.695,23.4238888888889,53.972,23.5927777777778,49.326,24.3877777777778,48.983,0,0,0,0,0,100,0,0.18,27.3138888888889,43.754,24.055,49.577,28.155,26.629,25.117,25.602,25.662,25.115,0,0,0,29.065,39.728
2017-10-20 12:22:00,5.173,51,686,26.6,43.3,617,24,47.8,645,23.4,50.9,653,23.6,49.6,355,33.9,28.9,14,16,24.0280332,48.873,21.9872222222222,55.695,23.4238888888889,54.003,23.5927777777778,49.167,24.3877777777778,48.983,0,0,0,0,0,100,0,0.17,27.3388888888889,43.626,24.055,49.736,27.656,26.629,25.117,25.602,25.662,25.115,0,0,0,29.015,39.124
2017-10-20 12:23:00,6.256,50,688,26.6,43.3,617,24,47.8,645,23.4,50.9,654,23.6,49.6,355,33.9,29.1,16,16,24.051924,49.003,22.0111111111111,55.575,23.4238888888889,53.972,23.5927777777778,48.912,24.3877777777778,48.951,0,0,0,0,0,100,0,0.18,27.3627777777778,43.629,24.0788888888889,50.057,27.656,26.629,25.117,25.602,25.662,25.115,0,0,0,28.9411111111111,39.183
2017-10-20 12:24:00,5.142,49,688,26.6,43.2,621,24,47.7,646,23.4,50.9,651,23.6,49.6,358,34,28.5,16,16,24.051924,48.971,22.0111111111111,55.761,23.4238888888889,54.003,23.6172222222222,49.043,24.3877777777778,48.983,0,0,0,0,0,100,0,0.16,27.3627777777778,43.498,24.1027777777778,49.488,27.656,26.629,25.117,25.602,25.162,25.115,0,0,0,28.965,39.219
2017-10-20 12:25:00,6.775,49,690,26.6,43.1,626,24.1,47.9,643,23.4,50.9,650,23.6,49.6,358,34,27.8,16,16,24.051924,48.844,22.0111111111111,55.265,23.4238888888889,54.035,23.6172222222222,48.979,24.3877777777778,48.983,0,0,0,0,0,100,0,0.15,27.3627777777778,43.433,24.1027777777778,49.36,27.656,26.629,25.117,25.602,25.162,25.115,0,0,0,28.8161111111111,40.167
2017-10-20 12:26:00,5.356,46,686,26.6,43.1,626,24.1,47.8,643,23.4,50.9,647,23.6,49.6,359,34,27.6,16,16,24.0758148,48.719,22.0111111111111,55.42,23.4238888888889,54.003,23.6172222222222,48.979,24.3877777777778,48.951,0,0,0,0,0,100,0,0.17,27.3877777777778,43.305,24.1272222222222,49.491,27.656,26.629,25.117,25.602,25.162,25.115,0,0,0,28.8661111111111,39.707
2017-10-20 12:27:00,5.051,42,683,26.6,43.1,627,24.1,47.8,641,23.4,51,645,23.6,49.6,362,34.1,28,16,16,24.0997056,48.882,22.0338888888889,55.237,23.4238888888889,54.003,23.6172222222222,48.852,24.4122222222222,48.954,0,0,0,0,0,100,0,0.16,27.4127777777778,43.176,24.1511111111111,49.207,27.656,26.629,25.117,25.602,25.162,25.115,0,0,0,28.8911111111111,40.208
2017-10-20 12:28:00,5.615,43,683,26.6,43.2,629,24.1,47.8,637,23.4,50.9,648,23.6,49.5,362,34.1,28,16,16,24.124152,48.917,22.0338888888889,55.392,23.4238888888889,53.972,23.6172222222222,49.043,24.4122222222222,48.922,0,0,0,0,0,100,0,0.17,27.4127777777778,43.242,24.175,49.37,27.156,26.629,25.117,25.602,25.162,25.115,0,0,0,28.8911111111111,39.975
2017-10-20 12:29:00,5.783,41,686,26.7,43,630,24.1,47.8,636,23.4,50.9,648,23.7,49.5,364,34.2,28.4,16,16,24.124152,48.949,22.0338888888889,55.64,23.4238888888889,53.909,23.6172222222222,49.106,24.4122222222222,48.954,0,0,0,0,0,100,0,0.16,27.4372222222222,43.048,24.1988888888889,49.214,27.156,26.629,25.117,25.602,25.162,25.115,0,0,0,29.04,40.887
2017-10-20 12:30:00,6.912,39,688,26.7,42.9,633,24.1,47.7,635,23.4,50.9,648,23.7,49.5,362,34.3,28,16,16,24.1480428,48.856,22.0338888888889,55.547,23.4238888888889,53.972,23.6172222222222,49.361,24.4122222222222,48.954,0,0,0,0,0,100,0,0.15,27.4372222222222,42.917,24.2227777777778,48.93,27.156,26.629,25.117,25.602,25.162,25.115,0,0,0,29.165,40.137
2017-10-20 12:31:00,6.928,40,692,26.7,42.9,630,24.1,47.4,635,23.4,50.8,648,23.7,49.5,359,34.4,28.2,16,16,24.1480428,48.697,22.0338888888889,55.733,23.4238888888889,54.003,23.6172222222222,49.233,24.4361111111111,48.925,0,0,0,0,0,100,0,0.15,27.4622222222222,42.985,24.2477777777778,48.965,27.156,26.629,25.117,25.602,25.162,25.115,0,0,0,29.165,39.772
2017-10-20 12:32:00,4.501,38,689,26.7,42.8,626,24.1,47.6,635,23.4,50.9,641,23.7,49.5,358,34.5,27.9,16,16,24.1969356,48.639,22.0338888888889,55.33,23.4238888888889,53.972,23.6172222222222,49.202,24.4361111111111,48.925,0,0,0,0,0,100,0,0.17,27.4622222222222,42.92,24.2722222222222,48.84,27.156,26.629,25.117,25.602,25.162,25.115,0,0,0,28.99,39.919
2017-10-20 12:33:00,5.341,38,686,26.7,42.8,624,24.1,47.6,632,23.4,50.9,644,23.7,49.5,356,34.6,27.9,16,16,24.1969356,48.735,22.0577777777778,55.489,23.4238888888889,53.941,23.6172222222222,49.106,24.4361111111111,48.894,0,0,0,0,0,100,0,0.16,27.4861111111111,42.988,24.2961111111111,49.035,27.156,27.129,25.117,25.602,25.162,25.115,0,0,0,28.8411111111111,39.837
2017-10-20 12:34:00,7.218,39,683,26.7,42.9,623,24.1,47.4,630,23.4,50.9,645,23.7,49.5,359,34.6,27.8,16,16,24.2208264,48.802,22.0577777777778,55.706,23.4238888888889,54.003,23.6172222222222,49.329,24.4361111111111,48.894,0,0,0,0,0,100,0,0.16,27.5111111111111,43.089,24.32,48.783,27.156,28.628,25.117,25.602,25.162,25.115,0,0,0,28.7911111111111,40.628
2017-10-20 12:35:00,5.722,37,692,26.7,42.9,624,24.1,47.6,629,23.4,50.9,642,23.7,49.4,359,34.6,27.8,16,16,24.2208264,48.546,22.0577777777778,55.52,23.4238888888889,54.035,23.6411111111111,49.364,24.4361111111111,48.862,0,0,0,0,0,100,0,0.16,27.4861111111111,45.47,24.32,49.102,27.156,28.628,25.117,25.602,25.162,25.115,0,0,0,28.7911111111111,40.694
2017-10-20 12:36:00,5.966,37,698,26.7,42.9,624,24.2,47.3,633,23.4,50.9,640,23.7,49.4,355,34.7,27.7,16,16,24.2447172,48.518,22.0577777777778,55.551,23.4238888888889,54.003,23.6172222222222,49.106,24.4361111111111,48.925,0,0,0,0,0,100,0,0.17,27.5111111111111,43.319,24.3438888888889,48.69,27.656,31.625,25.117,25.602,25.162,25.115,0,0,0,28.6672222222222,40.217
2017-10-20 12:37:00,6.531,36,691,26.8,42.8,626,24.2,47.4,633,23.5,50.9,645,23.7,49.5,357,34.7,27.6,16,16,24.2691636,48.329,22.0577777777778,55.737,23.4238888888889,53.941,23.6172222222222,48.915,24.4361111111111,48.925,0,0,0,0,0,100,0,0.14,27.5111111111111,44.919,24.3677777777778,48.821,27.656,33.621,25.117,26.102,25.162,25.115,0,0,0,28.4927777777778,39.734
2017-10-20 12:38:00,5.783,37,687,26.8,42.8,624,24.2,47.4,633,23.5,50.9,648,23.7,49.5,358,34.7,27.9,16,16,24.2930544,48.268,22.0822222222222,55.647,23.4238888888889,54.003,23.6172222222222,48.724,24.4361111111111,48.989,0,0,0,0,0,100,0,0.16,27.5111111111111,43.973,24.3677777777778,48.789,27.656,33.621,25.117,26.102,25.162,25.115,0,0,0,28.4188888888889,40.489
2017-10-20 12:39:00,5.631,37,682,26.8,42.7,626,24.2,47.3,633,23.4,50.8,651,23.7,49.5,358,34.6,26.8,16,16,24.340836,48.242,22.0822222222222,55.926,23.4238888888889,53.972,23.6172222222222,48.947,24.4361111111111,48.989,0,0,0,0,0,100,0,0.16,27.5361111111111,43.714,24.3922222222222,48.664,28.155,35.617,25.117,26.102,25.162,25.115,0,0,0,28.32,40.577
2017-10-20 12:40:00,5.966,36,683,26.8,42.7,627,24.2,47.3,628,23.5,50.8,650,23.7,49.5,359,34.6,27.3,16,16,24.3647268,48.533,22.0822222222222,55.585,23.4238888888889,53.972,23.6172222222222,49.043,24.46,48.96,0,0,0,0,0,100,0,0.16,27.585,43.458,24.4172222222222,48.827,28.155,37.611,25.617,26.102,25.162,25.115,0,0,0,28.27,41.233
2017-10-20 12:41:00,5.676,36,683,26.8,42.6,627,24.2,47.3,631,23.5,50.9,653,23.7,49.4,354,34.5,27.4,16,16,24.3647268,48.245,22.0822222222222,55.709,23.4238888888889,54.003,23.6172222222222,49.329,24.46,49.024,0,0,0,0,0,100,0,0.16,27.6338888888889,43.234,24.4411111111111,48.798,28.155,37.611,25.617,26.102,25.162,25.115,0,0,0,28.3688888888889,40.88
2017-10-20 12:42:00,5.402,36,688,26.8,42.5,629,24.2,47.1,634,23.5,50.8,650,23.7,49.6,351,34.5,27.5,16,18,24.3647268,48.213,22.1061111111111,55.558,23.4238888888889,54.003,23.6172222222222,49.106,24.46,49.024,0,0,0,0,0,100,0,0.17,27.6588888888889,43.335,24.4411111111111,48.703,28.655,40.103,25.617,26.102,25.662,25.115,0,0,0,28.3938888888889,40.949
2017-10-20 12:43:00,5.859,35,689,26.8,42.5,627,24.2,47,633,23.5,50.9,648,23.7,49.6,354,34.5,27.7,16,18,24.3897288,48.089,22.1061111111111,55.527,23.4477777777778,53.975,23.6172222222222,49.202,24.4838888888889,49.091,0,0,0,0,0,100,0,0.16,27.6827777777778,43.273,24.465,48.706,28.655,43.091,25.617,26.102,25.662,25.115,0,0,0,28.4677777777778,41.255
2017-10-20 12:44:00,5.89,35,681,26.8,42.5,627,24.2,46.9,638,23.5,50.9,648,23.7,49.5,351,34.6,27.6,16,18,24.4141752,48.188,22.1061111111111,55.744,23.4477777777778,54.007,23.6172222222222,49.106,24.4838888888889,49.091,0,0,0,0,0,100,0,0.16,27.7327777777778,43.016,24.465,48.738,28.655,43.091,25.617,26.102,25.662,25.115,0,0,0,28.4927777777778,41.323
2017-10-20 12:45:00,6.409,35,680,26.9,42.5,629,24.2,47.2,643,23.5,50.9,646,23.7,49.4,355,34.6,27.1,16,18,24.438066,48.063,22.13,55.686,23.4477777777778,54.007,23.6172222222222,49.265,24.4838888888889,49.091,0,0,0,0,0,100,0,0.17,27.7572222222222,42.92,24.5127777777778,48.68,29.155,45.082,25.617,26.102,25.662,25.115,0,0,0,28.5427777777778,40.998
2017-10-20 12:46:00,5.768,34,681,26.8,42.5,630,24.2,47.1,644,23.5,50.9,642,23.7,49.5,354,34.7,27.2,16,18,24.438066,47.999,22.13,55.779,23.4722222222222,54.041,23.6172222222222,49.043,24.5077777777778,49.094,0,0,0,0,0,100,0,0.17,27.8072222222222,42.992,24.5127777777778,48.616,29.654,47.072,25.617,26.102,25.662,25.115,0,0,0,28.5177777777778,40.665
2017-10-20 12:47:00,5.768,35,688,26.8,42.4,630,24.2,47.1,645,23.5,50.9,642,23.7,49.6,353,34.8,27.3,16,18,24.4858476,48.101,22.1538888888889,55.813,23.4722222222222,53.979,23.6172222222222,49.202,24.5077777777778,49.126,0,0,0,0,0,100,0,0.15,27.8311111111111,42.962,24.5372222222222,48.715,29.654,47.072,25.617,26.102,25.662,25.115,0,0,0,28.4927777777778,40.861
2017-10-20 12:48:00,6.195,35,688,26.9,42.4,633,24.3,47,648,23.5,50.9,642,23.7,49.5,354,34.8,27.4,16,18,24.5097384,48.136,22.1538888888889,55.596,23.4722222222222,53.948,23.6172222222222,49.17,24.5322222222222,49.097,0,0,0,0,0,100,0,0.17,27.8811111111111,42.705,24.5611111111111,48.654,29.654,48.563,25.617,26.102,25.662,25.115,0,0,0,28.4927777777778,40.993
2017-10-20 12:49:00,5.676,35,689,26.9,42.4,633,24.3,47.2,648,23.5,51,644,23.7,49.5,357,34.8,26.9,16,18,24.5341848,47.883,22.1777777777778,55.755,23.4722222222222,53.948,23.6172222222222,49.043,24.5322222222222,49.129,0,0,0,0,0,100,0,0.17,27.8811111111111,42.672,24.61,48.98,29.654,49.06,25.617,26.102,25.662,25.115,0,0,0,28.5177777777778,41.491
2017-10-20 12:50:00,5.875,35,694,26.9,42.4,627,24.3,47.4,650,23.5,51,647,23.7,49.4,356,34.8,26.4,16,18,24.5341848,48.139,22.1777777777778,55.786,23.4972222222222,53.982,23.6172222222222,49.392,24.5322222222222,49.129,0,0,0,0,0,100,0,0.16,27.905,42.642,24.61,48.884,29.654,49.06,25.617,26.102,25.662,25.115,0,0,0,28.6172222222222,41.006
2017-10-20 12:51:00,6.027,33,695,26.9,42.4,624,24.3,47.4,652,23.5,51.1,648,23.7,49.4,354,34.9,27.1,16,18,24.5591868,47.918,22.1777777777778,55.724,23.4972222222222,53.982,23.6172222222222,49.297,24.5322222222222,49.097,0,0,0,0,0,100,0,0.17,27.8811111111111,42.639,24.6338888888889,48.536,29.654,48.066,25.617,26.102,25.662,25.115,0,0,0,28.6422222222222,40.943
2017-10-20 12:52:00,4.822,34,700,26.9,42.4,622,24.3,47.1,657,23.5,51.1,655,23.7,49.5,350,35,26.8,16,18,24.5830776,47.953,22.1777777777778,55.879,23.4972222222222,53.982,23.6172222222222,49.138,24.5572222222222,49.101,0,0,0,0,0,100,0,0.15,27.8811111111111,42.836,24.6577777777778,48.443,29.155,46.574,25.617,26.102,25.662,25.115,0,0,0,28.6922222222222,41.114
2017-10-20 12:53:00,5.234,34,705,26.9,42.4,621,24.3,47,665,23.5,51.1,659,23.7,49.5,354,35,26.5,19,18,24.5830776,48.081,22.1777777777778,55.786,23.4972222222222,53.982,23.6172222222222,49.392,24.5572222222222,49.164,0,0,0,0,0,100,0,0.16,27.905,42.707,24.6822222222222,48.766,29.155,46.574,25.617,26.102,25.662,25.115,0,0,0,28.7422222222222,40.689
2017-10-20 12:54:00,7.004,34,706,26.9,42.4,621,24.3,47.4,666,23.5,51,663,23.7,49.7,355,35.2,26.6,19,18,24.6069684,47.892,22.2022222222222,55.82,23.5211111111111,54.017,23.6172222222222,49.297,24.5572222222222,49.101,0,0,0,0,0,100,0,0.16,27.905,42.839,24.6822222222222,48.222,29.155,45.082,25.617,26.102,25.662,25.115,0,0,0,28.7661111111111,40.294
2017-10-20 12:55:00,4.623,34,703,27,42.3,621,24.3,47.1,672,23.5,51,666,23.7,49.5,359,35.2,26.6,19,18,24.6308592,47.831,22.2022222222222,55.882,23.5211111111111,53.954,23.6172222222222,49.265,24.5811111111111,49.136,0,0,0,0,0,100,0,0.16,27.93,42.907,24.7061111111111,48.737,28.655,44.087,25.617,26.102,25.662,25.115,0,0,0,28.7661111111111,40.559
2017-10-20 12:56:00,4.41,34,698,27,44,627,24.3,46.7,675,23.5,51.1,668,23.7,49.4,358,35.3,26.5,19,18,24.6308592,47.959,22.2022222222222,56.037,23.5211111111111,53.923,23.6172222222222,49.297,24.5811111111111,49.04,0,0,0,0,0,100,0,0.15,27.93,42.776,24.7311111111111,48.292,28.655,44.087,25.617,26.102,25.662,25.115,0,0,0,28.7911111111111,40.628
2017-10-20 12:57:00,5.173,33,960,27,42.9,622,24.3,47.2,682,23.5,51.1,670,23.8,49.5,360,35.4,26.3,19,18,24.65475,47.77,22.2261111111111,56.072,23.5211111111111,53.923,23.6172222222222,49.392,24.5811111111111,49.104,0,0,0,0,0,100,0,0.16,27.93,42.776,24.755,48.231,28.655,43.091,25.617,26.102,25.662,25.115,0,0,0,28.7911111111111,40.562
2017-10-20 12:58:00,6.256,33,952,27,42.6,617,24.3,47.2,682,23.5,51.3,670,23.8,49.5,358,35.5,25.9,19,18,24.6791964,47.901,22.2261111111111,56.01,23.545,53.989,23.6172222222222,49.329,24.5811111111111,49.072,0,0,0,0,0,100,0,0.16,27.93,42.776,24.7788888888889,48.362,28.655,41.597,25.617,26.102,25.662,25.115,0,0,0,28.8161111111111,40.233
2017-10-20 12:59:00,5.478,33,848,27,42.6,615,24.3,47,680,23.5,51.1,673,23.8,49.4,354,35.6,26,19,18,24.7041984,47.904,22.2261111111111,55.762,23.545,53.958,23.6172222222222,49.361,24.605,49.075,0,0,0,0,0,100,0,0.16,27.93,42.644,24.7788888888889,48.426,28.655,41.597,25.617,26.102,25.662,25.115,0,0,0,28.7911111111111,40.562
2017-10-20 13:00:00,6.332,33,753,27,42.5,620,24.3,47,684,23.5,51.2,677,23.8,49.5,355,35.7,25.6,19,18,24.7280892,48.099,22.25,55.796,23.545,53.926,23.6172222222222,49.488,24.605,49.043,0,0,0,0,0,100,0,0.16,27.955,42.779,24.8027777777778,48.173,28.655,40.601,25.617,26.102,25.662,25.115,0,0,0,28.7172222222222,40.521
2017-10-20 13:01:00,5.982,34,745,27,42.5,621,24.4,47.1,687,23.5,51.3,680,23.8,49.6,355,35.8,25.7,19,18,24.7280892,47.779,22.25,55.951,23.5688888888889,53.899,23.6172222222222,49.551,24.605,49.043,0,0,0,0,0,100,0,0.17,27.955,42.91,24.8272222222222,48.112,28.155,39.605,26.117,26.102,25.662,25.115,0,0,0,28.6172222222222,40.742
2017-10-20 13:02:00,5.264,34,736,27,42.5,621,24.4,46.9,693,23.6,51.2,676,23.8,49.5,354,35.8,25.7,19,18,24.75198,47.622,22.2738888888889,56.141,23.5688888888889,53.836,23.6172222222222,49.488,24.605,49.043,0,0,0,0,0,100,0,0.16,27.98,42.814,24.8272222222222,48.176,28.155,39.605,26.117,26.102,25.662,25.115,0,0,0,28.3938888888889,41.18
2017-10-20 13:03:00,5.203,33,726,27,42.5,618,24.4,47.2,699,23.5,51.1,681,23.8,49.9,354,35.8,25.5,19,18,24.7758708,47.689,22.2977777777778,55.896,23.5688888888889,53.867,23.6172222222222,49.488,24.6288888888889,48.982,0,0,0,0,0,100,0,0.16,27.98,42.716,24.8522222222222,48.244,28.155,38.11,26.117,26.102,25.662,25.115,0,0,0,28.245,40.966
2017-10-20 13:04:00,6.271,32,717,27,42.5,618,24.4,47.1,695,23.6,51.3,688,23.8,49.5,358,35.8,25.4,19,18,24.7997616,47.596,22.2977777777778,55.834,23.5927777777778,53.871,23.6172222222222,49.297,24.6288888888889,48.95,0,0,0,0,0,100,0,0.16,27.98,42.913,24.8761111111111,48.054,28.155,37.113,26.117,26.102,25.662,25.115,0,0,0,28.1711111111111,41.552
2017-10-20 13:05:00,6.332,33,716,27,42.4,626,24.4,47.2,693,23.6,51.2,691,23.8,49.7,360,35.8,25.5,19,18,24.8247636,47.214,22.3211111111111,55.962,23.5927777777778,53.871,23.6172222222222,49.488,24.6288888888889,48.982,0,0,0,0,0,100,0,0.16,27.98,43.077,24.8761111111111,47.99,28.155,37.113,26.117,26.102,25.662,25.115,0,0,0,28.1961111111111,42.477
2017-10-20 13:06:00,6.119,32,717,27,42.4,627,24.4,47.2,693,23.6,51.2,688,23.8,49.7,356,35.8,25.4,19,18,24.84921,47.281,22.3211111111111,55.962,23.6172222222222,53.811,23.6172222222222,49.551,24.6288888888889,48.982,0,0,0,0,0,100,0,0.15,27.955,42.91,24.9,48.057,28.155,36.614,26.117,26.102,25.662,25.115,0,0,0,28.245,42.252
2017-10-20 13:07:00,6.149,32,716,27,42.4,624,24.4,47.1,693,23.6,51.3,685,23.8,49.5,352,35.8,25.9,19,18,24.8731008,47.188,22.3211111111111,55.931,23.6172222222222,53.78,23.6172222222222,49.615,24.6288888888889,48.982,0,0,0,0,0,100,0,0.17,27.955,42.844,24.9238888888889,47.9,28.155,35.617,26.117,26.102,25.662,25.115,0,0,0,28.27,42.09
2017-10-20 13:08:00,6.485,32,717,27,42.3,622,24.4,47.2,695,23.6,51.2,685,23.8,49.6,353,35.8,25.7,19,18,24.8969916,47.287,22.345,55.748,23.6172222222222,53.843,23.6172222222222,49.488,24.6527777777778,48.922,0,0,0,0,0,100,0,0.17,27.955,42.877,24.9238888888889,47.932,28.155,35.617,26.117,26.102,25.662,25.115,0,0,0,28.1961111111111,41.819
2017-10-20 13:09:00,5.219,31,717,27.1,42.3,624,24.4,46.7,693,23.6,51.2,685,23.8,49.5,353,35.8,25.6,19,18,24.9208824,47.065,22.345,55.841,23.6172222222222,53.843,23.6172222222222,49.488,24.6527777777778,48.922,0,0,0,0,0,100,0,0.15,27.955,42.91,24.9477777777778,48.064,27.656,35.118,26.117,26.102,25.662,25.115,0,0,0,28.245,42.285
